Date: 2020-05-07 17:59:47

Measuring points
Start X: 210
End X: 240
Start Y: 120
End Y: 145
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,4127
1539443075;9,3817
1539446150;9,1327
1539449225;9,3277
1539452300;8,4507
1539455375;9,8217
1539458450;9,1367
1539461525;9,0287
1539464600;9,5167
1539467675;8,8637
1539470750;9,6277
1539473825;9,0767
1539476900;9,3577
1539479975;8,7857
1539483050;9,5737
1539486125;9,2197
1539489200;9,1757
1539492275;8,9297
1539495350;10,0917
1539498425;9,2807
1539501500;9,4797
1539504575;9,7637
1539507650;13,1407
1539510725;13,1037
1539513800;10,6877
1539516875;10,5527
1539519950;9,4787
1539523025;9,2197
1539526100;9,4077
1539529175;8,7897
1539532250;8,8637
1539535325;10,2887
1539538400;8,8877
1539541475;9,4567
1539544550;10,3437
1539547625;9,6497
1539550700;8,9367
1539553775;9,2067
1539556850;9,4677
1539559925;8,7727
1539563000;8,3667
1539566075;10,2947
1539569150;9,6057
1539572225;10,0077
1539575300;8,9777
1539578375;9,6657
1539581450;15,0027
1539584525;14,6437
1539587600;10,2607
1539590675;9,3047
1539593750;8,8837
1539596825;10,5087
1539599900;9,4187
1539602975;9,1387
1539606050;9,1717
1539609125;9,6997
1539612200;8,5827
1539615275;9,5137
1539618350;9,2677
1539621425;9,7027
1539624500;9,2857
1539627575;8,5197
1539630650;9,7617
1539633725;8,8777
1539636800;10,3657
1539639875;9,1777
1539642950;10,1437
1539646025;9,8767
1539649100;9,3667
1539652175;9,1117
1539655250;13,0907
1539658325;14,3377
1539661400;9,7127
1539664475;9,4697
1539667550;10,3127
1539670625;9,3067
1539673700;8,4497
1539676775;9,2177
1539679850;10,8597
1539682925;9,7587
1539686000;9,2657
1539689075;9,6757
1539692150;9,1127
1539695225;9,8717
1539698300;10,4647
1539701375;9,6037
1539704450;9,4167
1539707525;8,9257
1539710600;8,9847
1539713675;9,5077
1539716750;9,0287
1539719825;8,8157
1539722900;9,9247
1539725975;9,4587
1539729050;14,3967
1539732125;15,8847
1539735200;11,2257
1539738275;8,8287
1539741350;8,3097
1539744425;9,3247
1539747500;8,9387
1539750575;9,3617
1539753650;8,8137
1539756725;10,1177
1539759800;9,4117
1539762875;8,7277
1539765950;9,6287
1539769025;9,4757
1539772100;8,9637
1539775175;10,4067
1539778250;9,1177
1539781325;9,0167
1539784400;9,6637
1539787475;9,9927
1539790550;10,2137
1539793625;9,0137
1539796700;8,3637
1539799775;9,3197
1539802850;15,4117
1539805925;16,9177
1539809000;10,5887
1539812075;8,7717
1539815150;8,9267
1539818225;9,6757
1539821300;10,6417
1539824375;9,4667
1539827450;9,3587
1539830525;10,2527
1539833600;9,3807
1539836675;9,2627
1539839750;9,3197
1539842825;9,3287
1539845900;9,5197
1539848975;9,7737
1539852050;8,8787
1539855125;9,6177
1539858200;10,0707
1539861275;9,4577
1539864350;9,8527
1539867425;10,3427
1539870500;10,0997
1539873575;11,9657
1539876650;14,2807
1539879725;16,9677
1539882800;11,4967
1539885875;9,6617
1539888950;8,7157
1539892025;9,1577
1539895100;9,0157
1539898175;8,6787
1539901250;10,1547
1539904325;8,6277
1539907400;10,4057
1539910475;10,1657
1539913550;9,3327
1539916625;8,7197
1539919700;9,3827
1539922775;10,7817
1539925850;8,8327
1539928925;9,1707
1539932000;9,9587
1539935075;8,5067
1539938150;8,6587
1539941225;9,4137
1539944300;9,8577
1539947375;9,8187
1539950450;13,6507
1539953525;16,6637
1539956600;13,7187
1539959675;9,3077
1539962750;8,7137
1539965825;8,9617
1539968900;8,4697
1539971975;8,9177
1539975050;9,0337
1539978125;9,3307
1539981200;10,2027
1539984275;9,4177
1539987350;8,8647
1539990425;9,1087
1539993500;9,8507
1539996575;9,0097
1539999650;9,6757
1540002725;9,1107
1540005800;9,0267
1540008875;10,1657
1540011950;9,8737
1540015025;10,5017
1540018100;9,7167
1540021175;18,2277
1540024250;27,5467
1540027325;30,2057
1540030400;28,0307
1540033475;10,2547
1540036550;10,0927
1540039625;9,2117
1540042700;8,4187
1540045775;9,4207
1540048850;9,4787
1540051925;12,1997
1540055000;10,5407
1540058075;10,2107
1540061150;10,3087
1540064225;9,7207
1540067300;9,0257
1540070375;9,4597
1540073450;9,6537
1540076525;9,4097
1540079600;9,3687
1540082675;9,3137
1540085750;9,4307
1540088825;9,9927
1540091900;9,1347
1540094975;9,6477
1540098050;13,0477
1540101125;17,9957
1540104200;15,6457
1540107275;9,0087
1540110350;8,9687
1540113425;8,5277
1540116500;10,1877
1540119575;8,9697
1540122650;10,1047
1540125725;9,6957
1540128800;9,3137
1540131875;9,8677
1540134950;9,1167
1540138025;8,6647
1540141100;9,6567
1540144175;8,1837
1540147250;9,6567
1540150325;8,7887
1540153400;8,7217
1540156475;8,7287
1540159550;8,6187
1540162625;9,7597
1540165700;9,7567
1540168775;10,0167
1540171850;11,7957
1540174925;15,6757
1540178000;15,1197
1540181075;8,6787
1540184150;9,4247
1540187225;9,3197
1540190300;9,3177
1540193375;9,1177
1540196450;9,1547
1540199525;8,3527
1540202600;9,6647
1540205675;9,8717
1540208750;9,7537
1540211825;8,7807
1540214900;11,7157
1540217975;9,6527
1540221050;9,6137
1540224125;9,5497
1540227200;9,3767
1540230275;8,9157
1540233350;9,9127
1540236425;8,7297
1540239500;9,0167
1540242575;10,0527
1540245650;11,8607
1540248725;15,9377
1540251800;15,3207
1540254875;9,6757
1540257950;8,8277
1540261025;8,5687
1540264100;8,9107
1540267175;8,5777
1540270250;9,9697
1540273325;10,2397
1540276400;8,9577
1540279475;9,0797
1540282550;9,2557
1540285625;8,6237
1540288700;9,2167
1540291775;9,6577
1540294850;8,9287
1540297925;9,4677
1540301000;8,6797
1540304075;9,5657
1540307150;10,3847
1540310225;8,9177
1540313300;9,7107
1540316375;9,3017
1540319450;10,5087
1540322525;17,0697
1540325600;17,0077
1540328675;9,0867
1540331750;8,1307
1540334825;7,8817
1540337900;9,3657
1540340975;10,5537
1540344050;8,7207
1540347125;9,5967
1540350200;10,2487
1540353275;9,5987
1540356350;9,6727
1540359425;9,2557
1540362500;9,3177
1540365575;9,3727
1540368650;8,9687
1540371725;9,9037
1540374800;9,7477
1540377875;9,0297
1540380950;9,3197
1540384025;10,7287
1540387100;9,9567
1540390175;10,4377
1540393250;11,0737
1540396325;15,4307
1540399400;15,5647
1540402475;8,3997
1540405550;8,9767
1540408625;8,5727
1540411700;9,1287
1540414775;9,4737
1540417850;9,7167
1540420925;9,1727
1540424000;9,2217
1540427075;9,2557
1540430150;8,7627
1540433225;9,9917
1540436300;9,0607
1540439375;9,1657
1540442450;10,1587
1540445525;8,9657
1540448600;10,8327
1540451675;8,5637
1540454750;9,0597
1540457825;9,0337
1540460900;8,6307
1540463975;9,2577
1540467050;10,3517
1540470125;13,6717
1540473200;14,0227
1540476275;9,1707
1540479350;9,4047
1540482425;9,0777
1540485500;8,9577
1540488575;9,5677
1540491650;9,3127
1540494725;9,3697
1540497800;8,8147
1540500875;9,6627
1540503950;9,1707
1540507025;9,0367
1540510100;8,6597
1540513175;8,4607
1540516250;8,8787
1540519325;8,6567
1540522400;8,2077
1540525475;8,7697
1540528550;9,3197
1540531625;10,0007
1540534700;9,1617
1540537775;9,5197
1540540850;9,8717
1540543925;12,2087
1540547000;12,3647
1540550075;9,5587
1540553150;9,4517
1540556225;10,3947
1540559300;10,2467
1540562375;8,9207
1540565450;8,9267
1540568525;8,8847
1540571600;9,1177
1540574675;10,2117
1540577750;9,7497
1540580825;9,1637
1540583900;10,6417
1540586975;8,6777
1540590050;10,0117
1540593125;8,8607
1540596200;9,5697
1540599275;8,7857
1540602350;8,2957
1540605425;8,7347
1540608500;8,8707
1540611575;10,3547
1540614650;9,6457
1540617725;11,3817
1540620800;11,2697
1540623875;10,3107
1540626950;8,9347
1540630025;8,2547
1540633100;8,3567
1540636175;9,5977
1540639250;9,3147
1540642325;8,7087
1540645400;9,0657
1540648475;9,2727
1540651550;9,3687
1540654625;8,8157
1540657700;9,3807
1540660775;10,2937
1540663850;10,6537
1540666925;9,2047
1540670000;9,6037
