Date: 2020-05-07 17:39:51

Measuring points
Start X: 210
End X: 240
Start Y: 120
End Y: 145
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,7087
1539443075;9,5527
1539446150;9,0347
1539449225;9,1367
1539452300;8,4997
1539455375;8,6757
1539458450;8,8637
1539461525;8,9867
1539464600;8,2107
1539467675;10,5957
1539470750;8,9687
1539473825;10,4537
1539476900;8,7257
1539479975;9,6997
1539483050;10,3147
1539486125;9,6567
1539489200;10,2147
1539492275;9,6287
1539495350;9,0637
1539498425;9,0787
1539501500;8,7297
1539504575;9,6057
1539507650;11,5807
1539510725;12,4117
1539513800;9,4617
1539516875;10,2557
1539519950;9,6257
1539523025;9,4327
1539526100;9,1217
1539529175;8,9647
1539532250;9,2717
1539535325;9,4637
1539538400;9,9547
1539541475;9,4767
1539544550;8,8687
1539547625;9,1717
1539550700;8,9117
1539553775;8,4137
1539556850;9,1127
1539559925;9,8997
1539563000;9,0857
1539566075;9,4297
1539569150;8,7217
1539572225;8,8447
1539575300;9,2677
1539578375;11,1207
1539581450;14,8417
1539584525;14,1277
1539587600;9,0737
1539590675;9,2267
1539593750;9,9067
1539596825;10,3047
1539599900;9,6107
1539602975;10,3957
1539606050;9,7617
1539609125;9,4147
1539612200;8,5297
1539615275;8,9907
1539618350;8,7797
1539621425;9,4237
1539624500;9,4037
1539627575;8,7787
1539630650;9,4187
1539633725;8,9147
1539636800;8,5777
1539639875;9,5507
1539642950;9,2247
1539646025;9,4587
1539649100;9,5667
1539652175;9,6167
1539655250;15,7357
1539658325;15,4397
1539661400;9,5207
1539664475;10,1547
1539667550;9,2237
1539670625;9,6017
1539673700;8,7657
1539676775;10,0917
1539679850;9,3137
1539682925;11,2867
1539686000;9,5577
1539689075;9,1587
1539692150;9,4617
1539695225;9,1237
1539698300;9,1097
1539701375;9,3557
1539704450;9,6017
1539707525;8,9737
1539710600;9,2677
1539713675;9,3747
1539716750;8,4087
1539719825;8,8317
1539722900;10,2927
1539725975;10,9997
1539729050;15,0057
1539732125;16,1207
1539735200;9,9657
1539738275;9,5997
1539741350;9,5257
1539744425;8,5647
1539747500;10,0487
1539750575;11,0127
1539753650;9,3357
1539756725;9,5707
1539759800;8,9297
1539762875;9,0197
1539765950;8,9667
1539769025;9,2227
1539772100;8,6587
1539775175;9,6637
1539778250;8,6037
1539781325;9,1767
1539784400;8,9637
1539787475;10,1997
1539790550;8,9177
1539793625;10,2047
1539796700;9,0357
1539799775;10,3537
1539802850;13,6347
1539805925;14,9427
1539809000;9,6137
1539812075;8,7867
1539815150;9,3327
1539818225;10,1887
1539821300;9,3287
1539824375;8,9617
1539827450;9,3077
1539830525;10,6847
1539833600;10,6937
1539836675;9,9447
1539839750;8,8307
1539842825;9,1817
1539845900;8,8897
1539848975;8,9697
1539852050;8,7097
1539855125;9,7057
1539858200;10,2487
1539861275;9,5747
1539864350;9,7517
1539867425;9,6247
1539870500;9,7757
1539873575;8,8677
1539876650;15,3337
1539879725;15,5287
1539882800;11,8097
1539885875;9,3567
1539888950;9,0207
1539892025;8,5567
1539895100;9,6487
1539898175;8,9837
1539901250;9,1747
1539904325;9,3547
1539907400;8,7377
1539910475;10,0417
1539913550;10,8327
1539916625;9,1267
1539919700;8,9137
1539922775;9,9657
1539925850;9,3087
1539928925;8,5707
1539932000;8,8677
1539935075;9,2167
1539938150;9,8077
1539941225;8,8217
1539944300;8,5547
1539947375;9,4307
1539950450;14,7427
1539953525;16,6127
1539956600;13,9377
1539959675;9,6577
1539962750;8,8737
1539965825;9,5727
1539968900;8,9157
1539971975;9,4107
1539975050;9,4307
1539978125;9,4137
1539981200;9,1597
1539984275;9,4577
1539987350;8,8327
1539990425;8,9767
1539993500;9,1657
1539996575;9,6527
1539999650;9,4067
1540002725;9,6047
1540005800;10,0677
1540008875;10,1587
1540011950;8,4607
1540015025;8,2577
1540018100;11,9207
1540021175;18,1257
1540024250;27,6657
1540027325;30,3177
1540030400;27,5707
1540033475;10,4447
1540036550;10,0657
1540039625;9,6647
1540042700;8,8717
1540045775;9,9557
1540048850;8,7887
1540051925;9,7967
1540055000;10,1657
1540058075;9,1767
1540061150;11,2607
1540064225;11,2687
1540067300;10,5457
1540070375;9,9487
1540073450;10,0147
1540076525;9,6747
1540079600;9,4127
1540082675;9,1557
1540085750;10,0917
1540088825;9,7657
1540091900;9,9667
1540094975;10,2167
1540098050;14,5537
1540101125;17,0157
1540104200;16,1207
1540107275;9,5487
1540110350;9,3317
1540113425;9,1587
1540116500;8,6117
1540119575;9,6127
1540122650;10,6397
1540125725;9,3707
1540128800;9,3597
1540131875;9,6077
1540134950;9,5207
1540138025;9,7157
1540141100;9,0327
1540144175;9,3737
1540147250;9,9707
1540150325;9,5757
1540153400;10,0897
1540156475;9,4747
1540159550;9,3227
1540162625;9,6627
1540165700;9,2107
1540168775;9,0147
1540171850;13,7007
1540174925;16,9147
1540178000;15,6707
1540181075;8,8287
1540184150;9,8717
1540187225;8,6547
1540190300;8,9157
1540193375;9,7217
1540196450;8,6657
1540199525;8,6687
1540202600;8,6197
