Date: 2020-05-07 16:12:42

Measuring points
Start X: 210
End X: 240
Start Y: 120
End Y: 145
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,3207
1539443075;8,9387
1539446150;9,8497
1539449225;8,7167
1539452300;9,7177
1539455375;9,2767
1539458450;9,0737
1539461525;9,9727
1539464600;10,2977
1539467675;10,3107
1539470750;9,4597
1539473825;9,8177
1539476900;8,9757
1539479975;9,8677
1539483050;11,4447
1539486125;9,0627
1539489200;10,1207
1539492275;9,2787
1539495350;9,6787
1539498425;9,7527
1539501500;9,6097
1539504575;9,1877
1539507650;10,7387
1539510725;11,6067
1539513800;9,4147
1539516875;8,3697
1539519950;8,9797
1539523025;8,7727
1539526100;8,8227
1539529175;9,8747
1539532250;9,5507
1539535325;8,7207
1539538400;9,5777
1539541475;9,9197
1539544550;9,7197
1539547625;9,6057
1539550700;9,2217
1539553775;10,5387
1539556850;8,6557
1539559925;8,1627
1539563000;8,7127
1539566075;9,4257
1539569150;10,2887
1539572225;9,3727
1539575300;10,3527
1539578375;9,0367
1539581450;10,1707
1539584525;11,5407
1539587600;9,0657
1539590675;10,6887
1539593750;8,8687
1539596825;8,5257
1539599900;9,0237
1539602975;9,5297
1539606050;8,5237
1539609125;8,3687
1539612200;9,7247
1539615275;9,4327
1539618350;9,6107
1539621425;8,6157
1539624500;10,9177
1539627575;9,6147
1539630650;9,0327
1539633725;9,5647
1539636800;9,8107
1539639875;9,0747
1539642950;9,6237
1539646025;9,4037
1539649100;10,0577
1539652175;9,4657
1539655250;14,1427
1539658325;14,7327
1539661400;9,1777
1539664475;9,0607
1539667550;9,9727
1539670625;9,3177
1539673700;8,7817
1539676775;9,4127
1539679850;9,4677
1539682925;9,0807
1539686000;9,8037
1539689075;9,4617
1539692150;8,6737
1539695225;9,5137
1539698300;9,6187
1539701375;9,0327
1539704450;9,1207
1539707525;9,9617
1539710600;9,6017
1539713675;8,5557
1539716750;9,9067
1539719825;10,4007
1539722900;9,8107
1539725975;10,4117
1539729050;12,4167
1539732125;13,1237
1539735200;12,5517
1539738275;8,6717
1539741350;9,5077
1539744425;9,6107
1539747500;9,9547
1539750575;9,0697
1539753650;9,2657
1539756725;9,5617
1539759800;9,8107
1539762875;10,5017
1539765950;8,5147
1539769025;8,6287
1539772100;10,8347
1539775175;9,6777
1539778250;9,0157
1539781325;8,9767
1539784400;9,9037
1539787475;11,1567
1539790550;9,2117
1539793625;9,1767
1539796700;9,4157
1539799775;9,0797
1539802850;10,6897
1539805925;10,9667
1539809000;9,2777
1539812075;10,6107
1539815150;9,5637
1539818225;9,1777
1539821300;8,1597
1539824375;9,0707
1539827450;9,6117
1539830525;9,4777
1539833600;9,5587
1539836675;10,4127
1539839750;9,1107
1539842825;8,3457
1539845900;9,4737
1539848975;9,3057
1539852050;8,9837
1539855125;9,6027
1539858200;8,9837
1539861275;8,5187
1539864350;8,8437
1539867425;9,3717
1539870500;8,9697
1539873575;10,2877
1539876650;12,4927
1539879725;14,2877
1539882800;10,1907
1539885875;8,4587
1539888950;9,2167
1539892025;9,4317
1539895100;9,4627
1539898175;9,0207
1539901250;9,0827
1539904325;9,1797
1539907400;8,8737
1539910475;8,7717
1539913550;9,6547
1539916625;9,3327
1539919700;10,7527
1539922775;9,4667
1539925850;9,4587
1539928925;10,0927
1539932000;9,0317
1539935075;9,4607
1539938150;10,2007
1539941225;10,4527
1539944300;9,7057
1539947375;11,6107
1539950450;19,3177
1539953525;21,2127
1539956600;18,7437
1539959675;9,4607
1539962750;10,0687
1539965825;9,5247
1539968900;9,5237
1539971975;9,3737
1539975050;9,1087
1539978125;10,5427
1539981200;9,6687
1539984275;9,7077
1539987350;8,7887
1539990425;9,3237
1539993500;9,0727
1539996575;9,2557
1539999650;10,7307
1540002725;9,2367
1540005800;9,7167
1540008875;8,7807
1540011950;9,4287
1540015025;9,9127
1540018100;11,5487
1540021175;21,5277
1540024250;32,3447
1540027325;34,1197
1540030400;31,7427
1540033475;12,4177
1540036550;10,5357
1540039625;9,5157
1540042700;9,7147
1540045775;8,7787
1540048850;8,5657
1540051925;9,2777
1540055000;9,2317
1540058075;9,4657
1540061150;9,2137
1540064225;8,8427
1540067300;8,5757
1540070375;9,3707
1540073450;8,9607
1540076525;8,6137
1540079600;8,6047
1540082675;10,1447
1540085750;8,8617
1540088825;9,4747
1540091900;9,3757
1540094975;11,7487
1540098050;18,2287
1540101125;21,2577
1540104200;18,7027
1540107275;9,0587
1540110350;8,9127
1540113425;9,8047
1540116500;9,1297
1540119575;9,5057
1540122650;9,3757
1540125725;9,0637
1540128800;8,5037
1540131875;10,2447
1540134950;9,1677
1540138025;8,6077
1540141100;9,1627
1540144175;9,2697
1540147250;10,1417
1540150325;9,9667
1540153400;9,6717
1540156475;9,6077
1540159550;9,9987
1540162625;9,7747
1540165700;9,7197
1540168775;10,0127
1540171850;13,0797
1540174925;14,5427
1540178000;13,9297
1540181075;8,5607
1540184150;9,3717
1540187225;9,5657
1540190300;9,5587
1540193375;8,7717
1540196450;9,1617
1540199525;9,5597
1540202600;10,1197
1540205675;9,6647
1540208750;9,1297
1540211825;9,9907
1540214900;8,6837
1540217975;8,8807
1540221050;9,5247
1540224125;10,6987
1540227200;9,2577
1540230275;8,3657
1540233350;9,4627
1540236425;9,9657
1540239500;9,8577
1540242575;9,4177
1540245650;10,1127
1540248725;9,5697
1540251800;9,9717
1540254875;9,9147
1540257950;8,9087
1540261025;9,0847
1540264100;9,6187
1540267175;9,1087
1540270250;9,8687
1540273325;8,9307
1540276400;9,1707
1540279475;11,4827
1540282550;9,0297
1540285625;9,6187
1540288700;10,5817
1540291775;9,4787
1540294850;9,3327
1540297925;10,3077
1540301000;10,8877
1540304075;9,4047
1540307150;9,1317
1540310225;9,6507
1540313300;9,9177
1540316375;10,3997
1540319450;11,0697
1540322525;13,7687
1540325600;10,7937
1540328675;9,1657
1540331750;9,8027
1540334825;9,2257
1540337900;9,9537
1540340975;9,0337
1540344050;9,2557
1540347125;10,0687
1540350200;8,7067
1540353275;9,6277
1540356350;9,8207
1540359425;8,4647
1540362500;8,8627
1540365575;9,1087
1540368650;9,6997
1540371725;9,0757
1540374800;9,2647
1540377875;10,4887
1540380950;8,7247
1540384025;8,5487
1540387100;9,9697
1540390175;9,0227
1540393250;10,9937
1540396325;15,1597
1540399400;15,4677
1540402475;9,7127
1540405550;9,5287
1540408625;10,3477
1540411700;9,1757
1540414775;8,6747
1540417850;8,6727
1540420925;8,3687
1540424000;9,2277
1540427075;9,1777
1540430150;9,1067
1540433225;8,6267
1540436300;9,9087
1540439375;9,3147
1540442450;9,0827
1540445525;10,2067
1540448600;9,7467
1540451675;9,1597
1540454750;10,0417
1540457825;9,1137
1540460900;8,6577
1540463975;7,8747
1540467050;10,2507
1540470125;11,9897
1540473200;13,0737
1540476275;10,1107
1540479350;9,4117
1540482425;8,5657
1540485500;9,2237
1540488575;8,6087
1540491650;9,4717
1540494725;8,7577
1540497800;9,1557
1540500875;8,3507
1540503950;9,2667
1540507025;9,3637
1540510100;9,9977
1540513175;8,3457
1540516250;9,4497
1540519325;10,4877
1540522400;9,3157
1540525475;9,6277
