Date: 2020-05-07 17:49:41

Measuring points
Start X: 210
End X: 240
Start Y: 120
End Y: 145
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,9027
1539443075;9,1807
1539446150;8,9407
1539449225;9,6287
1539452300;9,5077
1539455375;9,3647
1539458450;9,2587
1539461525;9,4187
1539464600;8,7787
1539467675;10,0627
1539470750;10,3977
1539473825;9,4727
1539476900;9,1207
1539479975;9,3317
1539483050;8,6267
1539486125;8,3467
1539489200;9,0197
1539492275;8,9337
1539495350;8,5537
1539498425;9,5617
1539501500;9,8037
1539504575;10,0557
1539507650;12,3677
1539510725;12,1867
1539513800;8,2037
1539516875;9,0747
1539519950;10,7367
1539523025;9,1127
1539526100;9,5097
1539529175;9,0657
1539532250;9,3597
1539535325;8,5147
1539538400;8,9227
1539541475;9,3207
1539544550;8,9277
1539547625;9,2377
1539550700;9,3747
1539553775;9,0217
1539556850;9,0397
1539559925;9,0747
1539563000;9,0127
1539566075;9,9177
1539569150;9,6497
1539572225;9,8477
1539575300;9,3747
1539578375;10,0427
1539581450;11,3677
1539584525;11,4857
1539587600;9,4187
1539590675;8,4497
1539593750;9,7227
1539596825;8,3047
1539599900;9,0607
1539602975;9,0637
1539606050;9,5157
1539609125;9,4767
1539612200;9,8497
1539615275;10,8487
1539618350;10,1047
1539621425;9,2637
1539624500;9,6497
1539627575;9,6497
1539630650;9,6197
1539633725;8,9137
1539636800;10,2627
1539639875;8,9827
1539642950;9,2727
1539646025;8,9227
1539649100;9,4097
1539652175;10,1467
1539655250;12,9957
1539658325;10,6907
1539661400;9,2587
1539664475;9,1387
1539667550;9,2327
1539670625;8,9297
1539673700;9,1627
1539676775;9,2567
1539679850;9,0347
1539682925;9,1097
1539686000;10,0427
1539689075;8,7907
1539692150;10,5067
1539695225;9,9727
1539698300;8,6117
1539701375;9,8657
1539704450;9,1167
1539707525;8,9707
1539710600;9,1327
1539713675;8,8797
1539716750;9,1577
1539719825;8,7217
1539722900;8,9227
1539725975;9,4787
1539729050;11,3877
1539732125;12,8687
1539735200;9,7677
1539738275;9,4697
1539741350;9,6217
1539744425;9,4547
1539747500;8,2957
1539750575;8,8727
1539753650;9,5077
1539756725;9,9547
1539759800;10,1227
1539762875;9,2727
1539765950;9,3597
1539769025;9,7677
1539772100;10,0677
1539775175;9,0817
1539778250;8,8807
1539781325;9,8167
1539784400;10,0527
1539787475;9,1687
1539790550;9,3827
1539793625;9,0367
1539796700;9,8997
1539799775;9,0387
1539802850;15,1037
1539805925;16,1847
1539809000;10,0907
1539812075;9,1197
1539815150;8,9307
1539818225;8,3437
1539821300;9,1207
1539824375;9,9937
1539827450;9,2167
1539830525;8,9817
1539833600;10,7347
1539836675;9,7517
1539839750;9,2367
1539842825;9,1637
1539845900;9,4047
1539848975;9,5067
1539852050;9,4607
1539855125;9,1087
1539858200;8,7267
1539861275;9,8247
1539864350;9,8987
1539867425;9,0337
1539870500;8,5087
1539873575;8,6767
1539876650;15,1477
1539879725;18,3727
1539882800;13,1697
1539885875;8,5677
1539888950;9,7207
1539892025;8,8417
1539895100;9,7097
1539898175;9,2187
1539901250;8,5187
1539904325;10,1587
1539907400;8,9327
1539910475;8,9357
1539913550;9,5047
1539916625;8,9837
1539919700;8,6707
1539922775;9,5157
1539925850;9,2317
1539928925;10,7077
1539932000;8,6687
1539935075;9,7467
1539938150;9,4067
1539941225;9,1377
1539944300;10,3557
1539947375;10,9447
1539950450;19,7177
1539953525;21,6627
1539956600;17,0007
1539959675;10,6307
1539962750;9,0277
1539965825;8,8847
1539968900;9,7277
1539971975;8,7207
1539975050;8,9617
1539978125;8,8387
1539981200;9,8617
1539984275;11,3887
1539987350;9,8537
1539990425;8,5677
1539993500;10,3557
1539996575;10,0567
1539999650;8,8677
1540002725;9,1177
1540005800;9,7497
1540008875;8,3087
1540011950;10,9637
1540015025;10,5627
1540018100;12,0957
1540021175;21,6937
1540024250;32,3467
1540027325;35,3107
1540030400;32,9217
1540033475;15,4657
1540036550;10,8937
1540039625;8,7247
1540042700;9,0727
1540045775;9,3197
1540048850;9,5087
1540051925;8,8807
1540055000;9,4197
1540058075;9,2217
1540061150;9,1257
1540064225;10,7517
1540067300;9,7007
1540070375;9,9097
1540073450;8,9217
1540076525;9,1667
1540079600;9,1307
1540082675;9,7977
1540085750;9,6627
1540088825;8,9717
1540091900;10,1667
1540094975;9,4597
1540098050;16,8027
1540101125;20,6557
1540104200;19,6087
1540107275;11,0457
1540110350;9,8107
1540113425;8,8137
1540116500;8,9687
1540119575;8,9737
1540122650;9,6497
1540125725;8,9787
1540128800;9,7197
1540131875;9,2617
1540134950;8,4997
1540138025;9,9067
1540141100;9,9157
1540144175;10,1967
1540147250;9,8517
1540150325;9,2307
1540153400;9,5237
1540156475;9,8527
1540159550;8,5757
1540162625;9,0857
1540165700;9,3577
1540168775;9,8697
1540171850;13,0867
1540174925;16,8517
1540178000;14,7287
1540181075;9,1327
1540184150;8,9877
1540187225;8,6777
1540190300;9,0827
1540193375;9,1847
1540196450;8,8377
1540199525;9,1067
1540202600;9,1637
1540205675;10,0577
1540208750;8,9307
1540211825;9,5137
1540214900;8,6147
1540217975;7,8257
1540221050;9,6707
1540224125;10,1457
1540227200;9,8997
1540230275;9,7037
1540233350;9,4497
1540236425;9,2037
1540239500;9,5047
1540242575;8,7717
1540245650;14,4257
1540248725;16,3837
1540251800;16,1177
1540254875;9,2737
1540257950;8,5527
1540261025;9,6507
1540264100;9,4737
1540267175;9,0557
1540270250;8,8147
1540273325;9,6627
1540276400;9,8977
1540279475;9,1557
1540282550;8,5707
1540285625;8,7717
1540288700;8,4537
1540291775;9,1227
1540294850;9,5137
1540297925;8,7267
1540301000;10,3007
1540304075;9,0187
1540307150;9,2037
1540310225;9,3267
1540313300;9,8997
1540316375;9,8537
1540319450;9,7497
1540322525;13,0937
1540325600;11,2687
1540328675;9,8187
1540331750;10,2007
1540334825;9,0717
1540337900;9,0227
1540340975;10,5077
1540344050;8,9727
1540347125;9,1777
1540350200;8,5767
1540353275;9,9067
1540356350;9,6987
1540359425;9,2297
1540362500;10,2857
1540365575;9,2187
1540368650;9,7697
1540371725;9,5477
1540374800;8,5247
1540377875;9,3637
1540380950;9,5637
1540384025;9,3527
1540387100;8,8767
1540390175;9,1247
1540393250;9,5127
1540396325;12,8727
1540399400;10,6487
1540402475;9,5087
1540405550;9,9107
1540408625;9,3247
1540411700;9,7447
1540414775;8,8857
1540417850;10,4997
1540420925;8,7247
1540424000;9,6277
1540427075;10,1037
1540430150;9,5137
1540433225;9,0807
1540436300;9,0207
1540439375;9,5127
1540442450;9,2537
1540445525;9,8517
1540448600;9,7127
1540451675;8,3437
1540454750;8,8367
1540457825;10,3537
1540460900;9,1157
1540463975;8,8367
1540467050;9,3517
1540470125;11,5777
1540473200;10,9897
1540476275;9,7717
1540479350;9,3617
1540482425;9,2807
1540485500;9,2807
1540488575;8,5637
1540491650;9,3157
1540494725;9,8597
1540497800;8,5247
1540500875;9,1797
1540503950;9,4227
1540507025;9,5507
1540510100;9,8037
1540513175;8,9687
1540516250;9,0337
1540519325;9,8947
1540522400;9,4607
1540525475;10,4887
1540528550;8,5597
1540531625;9,7097
1540534700;9,1657
1540537775;9,5677
1540540850;10,1957
1540543925;11,1727
1540547000;12,0337
1540550075;9,6097
1540553150;8,1987
1540556225;10,1067
1540559300;8,5247
1540562375;8,7767
1540565450;8,8847
1540568525;8,6727
1540571600;9,7077
1540574675;9,2327
1540577750;9,5197
1540580825;8,5187
1540583900;9,4767
1540586975;10,5127
1540590050;10,1417
1540593125;10,9127
1540596200;9,6607
1540599275;9,2087
1540602350;10,1977
1540605425;8,7267
1540608500;10,5947
1540611575;9,5187
1540614650;8,6807
1540617725;10,5007
1540620800;11,5827
1540623875;9,7617
1540626950;9,5007
1540630025;10,2997
1540633100;8,9607
1540636175;9,6697
1540639250;10,0477
1540642325;9,0337
1540645400;8,5057
1540648475;9,9137
1540651550;8,7087
1540654625;9,8157
1540657700;9,1537
1540660775;9,5277
1540663850;9,6727
1540666925;9,3757
1540670000;9,3207
