Date: 2020-05-08 13:26:36

Measuring points
Start X: 210
End X: 234
Start Y: 120
End Y: 135
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;8,5687
1539443075;9,7567
1539446150;9,1187
1539449225;10,3867
1539452300;10,0117
1539455375;9,1117
1539458450;9,9137
1539461525;9,6977
1539464600;9,7767
1539467675;10,1437
1539470750;10,0027
1539473825;9,9437
1539476900;10,1137
1539479975;9,7287
1539483050;10,0077
1539486125;9,5737
1539489200;10,2997
1539492275;10,6417
1539495350;10,1137
1539498425;9,4837
1539501500;10,1527
1539504575;13,0887
1539507650;15,1737
1539510725;14,8087
1539513800;9,6127
1539516875;10,4937
1539519950;10,0517
1539523025;10,3067
1539526100;9,8587
1539529175;9,3597
1539532250;9,8067
1539535325;9,4297
1539538400;10,8977
1539541475;9,3687
1539544550;9,8607
1539547625;9,8477
1539550700;10,1527
1539553775;9,8587
1539556850;10,5417
1539559925;9,3177
1539563000;10,1437
1539566075;9,8957
1539569150;9,5817
1539572225;9,8517
1539575300;10,1967
1539578375;13,2657
1539581450;16,7417
1539584525;16,1787
1539587600;9,4747
1539590675;9,7967
1539593750;9,5617
1539596825;10,0607
1539599900;10,1647
1539602975;10,8927
1539606050;9,8067
1539609125;9,6647
1539612200;9,6997
1539615275;10,0227
1539618350;10,2447
1539621425;10,7087
1539624500;9,8697
1539627575;9,6587
1539630650;9,2087
1539633725;9,5727
1539636800;10,3497
1539639875;9,2247
1539642950;10,4047
1539646025;10,1187
1539649100;11,0477
1539652175;12,3817
1539655250;17,5987
1539658325;17,6487
1539661400;9,6287
1539664475;10,5597
1539667550;10,5937
1539670625;10,1547
1539673700;9,9707
1539676775;10,1577
1539679850;9,7017
1539682925;10,4627
1539686000;10,0957
1539689075;9,1717
1539692150;9,7197
1539695225;9,5577
1539698300;9,9577
1539701375;10,3147
1539704450;10,1207
1539707525;10,5107
1539710600;10,2187
1539713675;8,8747
1539716750;9,7707
1539719825;10,3017
1539722900;10,0687
1539725975;12,8737
1539729050;18,9717
1539732125;18,2857
1539735200;10,9927
1539738275;10,0607
1539741350;10,2387
1539744425;9,9007
1539747500;10,3107
1539750575;9,2717
1539753650;9,0107
1539756725;10,0227
1539759800;9,9667
1539762875;9,6097
1539765950;9,4797
1539769025;10,0617
1539772100;10,8607
1539775175;10,0637
1539778250;10,0217
1539781325;9,4307
1539784400;10,0507
1539787475;10,8387
1539790550;12,0187
1539793625;9,6667
1539796700;9,5727
1539799775;13,1207
1539802850;18,3247
1539805925;18,8727
1539809000;12,2587
1539812075;8,6787
1539815150;10,4987
1539818225;9,5017
1539821300;9,4697
1539824375;10,1887
1539827450;10,7047
1539830525;10,1427
1539833600;9,2257
1539836675;9,9077
1539839750;9,3567
1539842825;10,0197
1539845900;9,9537
1539848975;9,7257
1539852050;9,7957
1539855125;9,9197
1539858200;9,4047
1539861275;10,1977
1539864350;9,9717
1539867425;10,2917
1539870500;10,5947
1539873575;12,2087
1539876650;18,7347
1539879725;18,9247
1539882800;12,6917
1539885875;10,9447
1539888950;10,6107
1539892025;9,3147
1539895100;9,9587
1539898175;9,6027
1539901250;11,5837
1539904325;9,2297
1539907400;10,0707
1539910475;9,7537
1539913550;10,3887
1539916625;10,1107
1539919700;9,3197
1539922775;10,0107
1539925850;9,8447
1539928925;9,4317
1539932000;8,9707
1539935075;10,3407
1539938150;9,8617
1539941225;9,0867
1539944300;9,8987
1539947375;12,0407
1539950450;17,8617
1539953525;19,0867
1539956600;13,0357
1539959675;9,8187
1539962750;10,3137
1539965825;10,0907
1539968900;9,9127
1539971975;9,9517
1539975050;10,2437
1539978125;9,5197
1539981200;10,5377
1539984275;10,3607
1539987350;9,5497
1539990425;10,3357
1539993500;10,0107
1539996575;9,7237
1539999650;10,7377
1540002725;12,2987
1540005800;11,4247
1540008875;9,5177
1540011950;9,9677
1540015025;12,9627
1540018100;23,3187
1540021175;29,3257
1540024250;38,1607
1540027325;39,2937
1540030400;31,5757
1540033475;18,3317
1540036550;20,8927
1540039625;16,1427
1540042700;13,1317
1540045775;11,5397
1540048850;10,2547
1540051925;9,9087
1540055000;10,1017
1540058075;9,0717
1540061150;9,7687
1540064225;9,7267
1540067300;10,5937
1540070375;9,4277
1540073450;10,0497
1540076525;9,8497
1540079600;10,0057
1540082675;9,9447
1540085750;10,4567
1540088825;10,3877
1540091900;10,2937
1540094975;13,2247
1540098050;18,2747
1540101125;19,9057
1540104200;14,7847
1540107275;9,7027
1540110350;9,9077
1540113425;9,8017
1540116500;10,7037
1540119575;10,3017
1540122650;9,9917
1540125725;9,6517
1540128800;11,3377
1540131875;9,5227
1540134950;9,3137
1540138025;10,1117
1540141100;10,0077
1540144175;10,2447
1540147250;9,8727
1540150325;9,4567
1540153400;9,6717
1540156475;9,7957
1540159550;10,2037
1540162625;9,7617
1540165700;9,4677
1540168775;11,1607
1540171850;16,2637
1540174925;19,4857
1540178000;16,2767
1540181075;10,3507
1540184150;10,3927
1540187225;9,6207
1540190300;10,2647
1540193375;9,8687
1540196450;9,5967
1540199525;11,4967
1540202600;11,0057
1540205675;9,1357
1540208750;10,1987
1540211825;10,7077
1540214900;10,9897
1540217975;10,0067
1540221050;10,2157
1540224125;10,1197
1540227200;9,6187
1540230275;9,6097
1540233350;9,5267
1540236425;9,6097
1540239500;10,0997
1540242575;10,3017
1540245650;16,4657
1540248725;18,3667
1540251800;16,2737
1540254875;10,3997
1540257950;9,4607
1540261025;10,0637
1540264100;10,2927
1540267175;10,4467
1540270250;9,7677
1540273325;9,8507
1540276400;10,6327
1540279475;9,3267
1540282550;9,1297
1540285625;9,6557
1540288700;10,7417
1540291775;9,7237
1540294850;10,1587
1540297925;11,4837
1540301000;10,3887
1540304075;9,5107
1540307150;9,4267
1540310225;10,4527
1540313300;10,3867
1540316375;10,4997
1540319450;14,9577
1540322525;18,4287
1540325600;16,4627
1540328675;9,3237
1540331750;10,1107
1540334825;10,2377
1540337900;9,6557
1540340975;9,5657
1540344050;10,3017
1540347125;10,4107
1540350200;9,5657
1540353275;9,8137
1540356350;9,1687
1540359425;9,3057
1540362500;10,3467
1540365575;9,4267
1540368650;9,4607
1540371725;9,7107
1540374800;9,4067
1540377875;9,1247
1540380950;10,1407
1540384025;10,3947
1540387100;10,8047
1540390175;9,6157
1540393250;14,1287
1540396325;17,9917
1540399400;16,4097
1540402475;9,7127
1540405550;10,6957
1540408625;9,6487
1540411700;10,2377
1540414775;9,5507
1540417850;9,4997
1540420925;11,1267
1540424000;10,7287
1540427075;9,8947
1540430150;10,1017
1540433225;9,7657
1540436300;9,4737
1540439375;11,0717
1540442450;9,3677
1540445525;9,6077
1540448600;9,6727
1540451675;9,3017
1540454750;10,6397
1540457825;11,0717
1540460900;9,3697
1540463975;9,6757
1540467050;12,4757
1540470125;16,6147
1540473200;16,3257
1540476275;9,3747
1540479350;9,5587
1540482425;9,7097
1540485500;9,4567
1540488575;10,2857
1540491650;9,6077
1540494725;10,0197
1540497800;9,9677
1540500875;9,8647
1540503950;9,3567
1540507025;10,4357
1540510100;10,5927
1540513175;9,1687
1540516250;9,9937
1540519325;9,1357
1540522400;9,6187
1540525475;10,0067
1540528550;10,4857
1540531625;9,6507
1540534700;9,5497
1540537775;10,6397
1540540850;12,6547
1540543925;15,3197
1540547000;14,7527
1540550075;10,3017
1540553150;10,5867
1540556225;9,5547
1540559300;9,8737
1540562375;10,2447
1540565450;9,8237
1540568525;9,5247
1540571600;9,9167
1540574675;9,6157
1540577750;9,5087
1540580825;9,9547
1540583900;10,2917
1540586975;9,8687
1540590050;10,0197
1540593125;9,9677
1540596200;9,6157
1540599275;9,6497
1540602350;9,2137
1540605425;9,9397
1540608500;9,9617
1540611575;10,6957
1540614650;11,4867
1540617725;13,8167
1540620800;14,1207
1540623875;10,5447
1540626950;10,1037
1540630025;9,9667
1540633100;11,5517
1540636175;11,2127
1540639250;9,8477
1540642325;10,5307
1540645400;9,9507
1540648475;9,5667
1540651550;10,3027
1540654625;9,0727
1540657700;9,6607
1540660775;9,3577
1540663850;9,7727
1540666925;9,8107
1540670000;9,8527
