Date: 2020-05-08 13:53:14

Measuring points
Start X: 210
End X: 234
Start Y: 120
End Y: 135
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;8,7327
1539443075;10,3037
1539446150;9,3227
1539449225;9,6677
1539452300;9,4327
1539455375;9,9617
1539458450;9,1627
1539461525;10,0667
1539464600;9,8497
1539467675;11,5497
1539470750;9,6237
1539473825;9,6107
1539476900;9,8547
1539479975;10,5547
1539483050;10,0007
1539486125;9,9577
1539489200;10,3477
1539492275;10,1007
1539495350;10,6537
1539498425;9,5687
1539501500;9,7617
1539504575;13,0817
1539507650;16,0957
1539510725;13,9187
1539513800;10,5877
1539516875;10,0077
1539519950;10,4847
1539523025;10,4387
1539526100;10,4977
1539529175;9,7107
1539532250;9,8637
1539535325;9,5757
1539538400;9,6757
1539541475;9,4597
1539544550;9,6147
1539547625;10,2947
1539550700;9,9487
1539553775;9,3317
1539556850;10,2627
1539559925;9,3097
1539563000;9,9637
1539566075;9,9027
1539569150;10,6817
1539572225;10,4917
1539575300;9,5027
1539578375;12,2067
1539581450;16,1897
1539584525;15,4647
1539587600;11,5807
1539590675;9,5667
1539593750;9,2717
1539596825;10,3437
1539599900;9,7497
1539602975;9,8127
1539606050;9,5817
1539609125;9,7547
1539612200;10,4627
1539615275;10,5847
1539618350;9,9667
1539621425;9,7287
1539624500;9,5997
1539627575;10,5547
1539630650;9,5507
1539633725;10,2007
1539636800;9,6497
1539639875;10,1067
1539642950;10,2057
1539646025;10,7387
1539649100;9,8657
1539652175;11,9927
1539655250;16,3287
1539658325;16,2117
1539661400;9,9177
1539664475;10,3527
1539667550;11,0487
1539670625;10,4117
1539673700;10,0237
1539676775;10,0057
1539679850;9,1297
1539682925;9,9527
1539686000;9,4297
1539689075;9,7727
1539692150;9,8637
1539695225;9,8237
1539698300;10,7447
1539701375;10,6487
1539704450;9,8177
1539707525;10,4387
1539710600;10,4587
1539713675;10,7107
1539716750;9,0347
1539719825;10,9147
1539722900;10,5017
1539725975;11,9327
1539729050;16,7567
1539732125;17,2677
1539735200;10,0187
1539738275;9,6147
1539741350;8,9647
1539744425;9,9567
1539747500;9,7657
1539750575;10,6617
1539753650;10,3037
1539756725;10,6337
1539759800;9,2817
1539762875;10,2697
1539765950;9,7977
1539769025;9,6687
1539772100;9,9497
1539775175;9,3567
1539778250;10,3357
1539781325;9,5217
1539784400;9,6987
1539787475;10,5497
1539790550;12,4747
1539793625;10,5037
1539796700;9,5617
1539799775;13,1027
1539802850;18,6817
1539805925;19,1587
1539809000;10,8937
1539812075;9,0357
1539815150;10,0417
1539818225;9,2337
1539821300;10,0217
1539824375;9,7237
1539827450;9,7517
1539830525;9,9717
1539833600;9,7587
1539836675;9,6757
1539839750;9,2737
1539842825;9,4157
1539845900;10,2527
1539848975;10,0927
1539852050;9,3217
1539855125;9,9497
1539858200;9,7987
1539861275;10,8387
1539864350;9,7487
1539867425;9,2167
1539870500;9,7607
1539873575;11,7177
1539876650;18,9737
1539879725;19,1917
1539882800;12,8307
1539885875;10,3117
1539888950;10,0687
1539892025;10,6867
1539895100;9,6267
1539898175;9,4667
1539901250;9,2557
1539904325;9,5747
1539907400;9,6007
1539910475;10,3377
1539913550;10,1057
1539916625;9,5807
1539919700;10,5577
1539922775;10,0527
1539925850;9,7487
1539928925;10,1057
1539932000;10,4577
1539935075;11,0057
1539938150;10,0927
1539941225;10,3557
1539944300;10,4447
1539947375;13,3777
1539950450;20,7127
1539953525;22,0627
1539956600;16,1897
1539959675;9,5527
1539962750;10,0157
1539965825;9,4667
1539968900;9,8047
1539971975;10,4947
1539975050;9,5197
1539978125;10,2437
1539981200;9,4177
1539984275;9,9537
1539987350;10,1217
1539990425;11,2747
1539993500;10,4547
1539996575;10,6387
1539999650;9,8577
1540002725;10,2657
1540005800;9,6067
1540008875;9,4537
1540011950;14,3387
1540015025;16,2797
1540018100;16,6487
1540021175;25,2707
1540024250;37,3937
1540027325;39,9157
1540030400;34,9627
1540033475;14,7607
1540036550;10,5017
1540039625;11,0077
1540042700;10,0127
1540045775;10,7557
1540048850;10,2027
1540051925;10,4487
1540055000;9,7077
1540058075;10,3657
1540061150;10,1467
1540064225;10,0447
1540067300;9,6697
1540070375;9,3227
1540073450;10,1137
1540076525;9,7027
1540079600;10,1597
1540082675;11,5337
1540085750;10,1597
1540088825;10,1947
1540091900;11,7577
1540094975;13,4087
1540098050;20,4747
1540101125;22,0687
1540104200;17,6347
1540107275;9,6717
1540110350;10,3087
1540113425;10,8977
1540116500;9,2767
1540119575;10,8427
1540122650;9,3187
1540125725;10,3527
1540128800;10,0017
1540131875;9,1737
1540134950;10,1527
1540138025;10,6447
1540141100;9,6747
1540144175;10,3087
1540147250;9,4257
1540150325;9,6627
1540153400;9,8567
1540156475;9,9507
1540159550;9,1167
1540162625;9,1857
1540165700;10,0117
1540168775;10,2167
1540171850;17,2827
1540174925;17,6417
1540178000;16,1327
1540181075;10,9977
1540184150;10,2947
1540187225;9,6997
1540190300;10,8297
1540193375;9,9917
1540196450;9,3747
1540199525;9,9407
1540202600;10,0957
1540205675;10,3497
1540208750;9,7097
1540211825;10,1437
1540214900;9,9717
1540217975;10,3537
1540221050;11,0537
1540224125;9,6737
1540227200;9,8967
1540230275;9,7537
1540233350;10,2547
1540236425;10,1887
1540239500;10,1607
1540242575;10,4467
1540245650;15,5177
1540248725;18,6757
1540251800;16,4117
1540254875;9,9657
1540257950;8,8717
1540261025;9,8207
1540264100;9,8607
1540267175;9,5707
1540270250;9,8237
1540273325;9,1837
1540276400;9,8967
1540279475;9,3197
1540282550;9,6507
1540285625;9,4557
1540288700;10,0397
1540291775;10,0527
1540294850;11,0737
1540297925;9,6577
1540301000;9,7257
1540304075;9,7107
1540307150;9,9197
1540310225;10,6017
1540313300;10,4397
1540316375;9,8097
1540319450;13,0427
1540322525;16,7907
1540325600;16,1427
1540328675;10,2987
1540331750;11,0537
1540334825;10,2067
1540337900;9,6737
1540340975;9,6687
1540344050;9,7037
1540347125;10,3447
1540350200;10,6347
1540353275;10,3007
1540356350;10,2547
1540359425;10,6417
1540362500;10,7997
1540365575;10,6847
1540368650;10,3007
1540371725;9,7947
1540374800;9,5197
1540377875;9,8667
1540380950;10,3847
1540384025;10,2357
1540387100;10,5977
1540390175;10,2047
1540393250;12,7577
1540396325;16,8017
1540399400;15,5427
1540402475;10,4467
1540405550;9,4137
1540408625;9,3107
1540411700;10,1047
1540414775;10,1037
1540417850;10,0577
1540420925;10,2027
1540424000;9,9437
1540427075;10,1957
1540430150;10,0507
1540433225;9,7517
1540436300;9,5987
1540439375;9,8027
1540442450;10,1177
1540445525;11,0567
1540448600;10,8527
1540451675;9,6967
1540454750;9,1707
1540457825;10,1457
1540460900;10,2967
1540463975;10,1157
1540467050;12,3187
1540470125;15,9327
1540473200;15,5917
1540476275;9,8707
1540479350;9,7147
1540482425;9,9057
1540485500;9,6207
1540488575;9,4177
1540491650;9,9607
1540494725;10,2097
1540497800;9,5477
1540500875;10,0487
1540503950;9,2057
1540507025;9,6007
1540510100;10,2667
1540513175;10,1527
1540516250;9,2347
1540519325;9,8147
1540522400;10,0487
1540525475;10,0687
1540528550;10,4887
1540531625;10,0997
1540534700;9,7567
1540537775;9,5677
1540540850;11,5447
1540543925;14,5867
1540547000;13,5137
1540550075;9,6997
1540553150;9,5617
1540556225;9,4767
1540559300;9,4807
1540562375;9,8507
1540565450;10,1177
1540568525;10,1567
1540571600;10,3337
1540574675;10,4487
1540577750;9,4997
1540580825;9,7647
1540583900;9,6557
1540586975;9,6997
1540590050;10,0977
1540593125;11,0537
1540596200;9,2107
1540599275;9,9427
1540602350;9,4107
1540605425;10,0457
1540608500;10,1097
1540611575;11,0197
1540614650;11,8137
1540617725;13,6427
1540620800;13,5957
1540623875;9,6147
1540626950;10,1907
1540630025;10,2107
1540633100;9,4597
1540636175;10,3007
1540639250;9,4687
1540642325;9,9537
1540645400;9,9157
1540648475;10,5507
1540651550;10,1167
1540654625;9,6547
1540657700;9,3147
1540660775;11,3397
1540663850;9,5777
1540666925;9,6517
1540670000;9,8527
