Date: 2020-05-06 16:32:54

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,5557
1539443075;10,1067
1539446150;9,5727
1539449225;10,5857
1539452300;11,0777
1539455375;9,3687
1539458450;9,6757
1539461525;11,0527
1539464600;9,9577
1539467675;9,7617
1539470750;9,4077
1539473825;10,5487
1539476900;9,7157
1539479975;9,6497
1539483050;9,7017
1539486125;10,6007
1539489200;10,3127
1539492275;9,7157
1539495350;10,0937
1539498425;10,0467
1539501500;9,9087
1539504575;12,4957
1539507650;14,9177
1539510725;15,0517
1539513800;9,9097
1539516875;9,2247
1539519950;9,8737
1539523025;10,1417
1539526100;10,5487
1539529175;9,8547
1539532250;10,1117
1539535325;9,3637
1539538400;11,1627
1539541475;9,8147
1539544550;9,5577
1539547625;10,2587
1539550700;10,7017
1539553775;10,1027
1539556850;10,4497
1539559925;9,4147
1539563000;9,9487
1539566075;9,6147
1539569150;10,4937
1539572225;9,1807
1539575300;10,7477
1539578375;10,2037
1539581450;14,7047
1539584525;15,0567
1539587600;9,4117
1539590675;9,5577
1539593750;9,5507
1539596825;9,6277
1539599900;10,5027
1539602975;9,8977
1539606050;9,5247
1539609125;10,1667
1539612200;8,6807
1539615275;9,3187
1539618350;9,0877
1539621425;9,1847
1539624500;8,9237
1539627575;9,9637
1539630650;10,0697
1539633725;10,1527
1539636800;9,8497
1539639875;10,0597
1539642950;9,7217
1539646025;9,5157
1539649100;9,2147
1539652175;11,5017
1539655250;15,3617
1539658325;15,9997
1539661400;10,2077
1539664475;10,3637
1539667550;9,3777
1539670625;9,8237
1539673700;10,0147
1539676775;10,9517
1539679850;9,5557
1539682925;9,7637
1539686000;9,6057
1539689075;9,1587
1539692150;9,3817
1539695225;9,5997
1539698300;9,8607
1539701375;9,5777
1539704450;9,6187
1539707525;9,2817
1539710600;10,9037
1539713675;10,9517
1539716750;10,8397
1539719825;10,3367
1539722900;10,4847
1539725975;10,7967
1539729050;15,3077
1539732125;16,7527
1539735200;10,0027
1539738275;9,6977
1539741350;10,0037
1539744425;9,9987
1539747500;9,7657
1539750575;9,4297
1539753650;9,8067
1539756725;9,6147
1539759800;10,0667
1539762875;9,6077
1539765950;9,3647
1539769025;9,1747
1539772100;9,6487
1539775175;11,3407
1539778250;9,3657
1539781325;9,4587
1539784400;9,2297
1539787475;11,9607
1539790550;12,8527
