Date: 2020-05-06 18:14:21

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,9567
1539443075;9,7027
1539446150;9,3797
1539449225;10,1507
1539452300;9,3547
1539455375;9,6287
1539458450;10,5567
1539461525;9,3557
1539464600;9,3847
1539467675;9,7047
1539470750;10,2477
1539473825;9,8547
1539476900;10,4537
1539479975;9,8497
1539483050;10,4047
1539486125;9,6677
1539489200;10,2517
1539492275;9,5207
1539495350;9,9687
1539498425;9,7547
1539501500;9,6537
1539504575;10,6947
1539507650;14,0307
1539510725;13,0457
1539513800;9,5297
1539516875;10,4537
1539519950;9,2307
1539523025;10,2037
1539526100;10,1667
1539529175;9,3267
1539532250;9,8537
1539535325;9,9177
1539538400;9,9577
1539541475;9,5817
1539544550;10,0447
1539547625;9,7217
1539550700;9,4797
1539553775;9,1757
1539556850;10,0137
1539559925;9,7587
1539563000;10,0007
1539566075;9,6677
1539569150;9,7587
1539572225;10,2647
1539575300;10,1117
1539578375;9,7567
1539581450;15,3847
1539584525;14,4987
1539587600;10,1077
1539590675;9,8257
1539593750;10,5047
1539596825;10,2557
1539599900;11,2097
1539602975;9,9467
1539606050;10,0537
1539609125;9,5627
1539612200;9,5097
1539615275;9,4547
1539618350;9,9027
1539621425;9,5187
1539624500;9,4217
1539627575;9,3297
1539630650;9,6217
1539633725;10,2167
1539636800;10,1927
1539639875;9,4797
1539642950;10,3567
1539646025;8,7797
1539649100;10,2107
1539652175;11,3307
1539655250;14,7027
1539658325;15,1527
1539661400;9,4617
1539664475;9,6237
1539667550;9,7967
1539670625;9,9137
1539673700;9,0287
1539676775;9,6627
1539679850;9,3227
1539682925;9,3277
1539686000;9,5997
1539689075;10,0187
1539692150;10,3407
1539695225;9,9047
1539698300;9,5057
1539701375;9,8237
1539704450;9,7657
1539707525;9,6717
1539710600;10,4847
1539713675;9,5687
1539716750;10,0977
1539719825;10,9697
1539722900;9,5617
1539725975;13,0427
1539729050;17,1037
1539732125;18,7857
1539735200;9,6737
1539738275;9,3687
1539741350;9,7017
1539744425;10,0577
1539747500;10,2057
1539750575;10,1207
1539753650;9,3747
1539756725;9,5817
1539759800;9,8497
1539762875;9,9117
1539765950;9,6627
1539769025;9,8947
1539772100;9,7487
1539775175;9,2667
1539778250;9,8997
1539781325;10,1067
1539784400;10,8437
1539787475;11,3227
1539790550;12,4217
1539793625;9,8527
1539796700;10,9967
1539799775;10,1677
1539802850;13,9207
1539805925;15,2197
1539809000;9,4757
1539812075;9,8257
1539815150;9,5017
1539818225;10,3037
1539821300;10,3407
1539824375;9,7467
1539827450;9,3237
1539830525;9,7127
1539833600;10,2967
1539836675;10,1407
1539839750;10,1907
1539842825;10,0977
1539845900;9,9557
1539848975;10,2087
1539852050;10,2047
1539855125;9,8077
1539858200;9,9127
1539861275;10,0177
1539864350;10,2917
1539867425;9,9497
1539870500;9,7627
1539873575;10,4417
1539876650;19,0057
1539879725;19,1917
1539882800;13,1337
1539885875;9,8157
1539888950;9,6707
1539892025;9,8647
1539895100;9,8757
1539898175;9,6967
1539901250;10,3037
1539904325;10,2487
1539907400;9,6667
1539910475;9,4307
1539913550;9,5767
1539916625;9,7147
1539919700;9,7187
1539922775;9,7737
1539925850;9,8167
1539928925;10,6867
1539932000;9,8187
1539935075;9,1337
1539938150;10,4127
1539941225;10,5927
1539944300;9,6207
1539947375;10,7357
1539950450;16,3657
1539953525;16,9237
1539956600;15,3067
1539959675;10,0587
1539962750;10,4597
1539965825;9,9037
1539968900;10,0087
1539971975;9,8627
1539975050;9,6747
1539978125;10,8567
1539981200;10,2967
1539984275;9,1377
1539987350;10,0027
1539990425;9,5307
1539993500;10,9507
1539996575;9,5567
1539999650;9,9497
1540002725;10,2527
1540005800;11,3187
1540008875;9,7217
1540011950;9,5807
1540015025;10,6407
1540018100;16,1737
1540021175;24,8147
1540024250;34,3827
1540027325;38,5947
1540030400;34,0997
1540033475;14,3257
1540036550;10,2937
1540039625;9,5247
1540042700;10,0907
1540045775;9,9567
1540048850;10,2097
1540051925;11,3737
1540055000;10,0067
1540058075;10,4077
1540061150;10,3457
1540064225;9,9617
1540067300;10,2587
1540070375;9,3047
1540073450;10,6427
1540076525;9,8157
1540079600;9,2307
1540082675;9,7247
1540085750;9,8517
1540088825;9,8957
1540091900;9,4577
1540094975;11,7407
1540098050;16,2297
1540101125;17,7917
1540104200;14,3467
1540107275;9,1717
1540110350;9,7977
1540113425;9,1697
1540116500;9,3187
1540119575;9,3247
1540122650;10,5417
1540125725;9,9177
1540128800;10,6297
1540131875;9,0807
1540134950;9,7707
1540138025;10,2457
1540141100;10,5007
1540144175;9,6607
1540147250;9,4687
1540150325;10,0537
1540153400;10,6467
1540156475;9,6127
1540159550;9,4727
1540162625;10,6397
1540165700;9,2697
1540168775;10,7337
1540171850;16,3197
1540174925;18,2177
1540178000;14,9637
1540181075;10,4057
1540184150;9,4267
1540187225;10,2917
1540190300;9,2807
1540193375;9,9107
1540196450;9,6687
1540199525;9,5197
1540202600;10,3867
1540205675;10,7797
1540208750;9,5987
1540211825;10,7557
1540214900;10,6387
1540217975;9,6257
1540221050;10,5557
1540224125;10,6107
1540227200;9,8927
1540230275;11,4397
1540233350;9,9957
1540236425;10,0107
1540239500;9,6727
1540242575;9,7657
1540245650;13,5407
1540248725;16,1117
1540251800;11,8207
1540254875;9,5067
1540257950;10,9967
1540261025;9,2697
1540264100;10,3467
1540267175;9,6097
1540270250;9,1707
1540273325;10,3907
1540276400;10,4627
1540279475;9,9977
1540282550;9,9427
1540285625;10,0667
1540288700;9,3177
1540291775;10,0547
1540294850;9,6047
1540297925;9,5987
1540301000;10,3467
1540304075;9,5047
1540307150;9,4227
1540310225;10,2117
1540313300;9,5127
1540316375;9,7567
1540319450;14,8987
1540322525;16,4317
1540325600;16,0727
1540328675;10,4487
1540331750;10,2377
1540334825;9,5247
1540337900;9,5127
1540340975;10,1527
1540344050;10,6787
1540347125;10,1087
1540350200;10,7357
1540353275;9,8077
1540356350;10,3387
1540359425;9,7517
1540362500;9,8977
1540365575;9,6737
1540368650;9,1637
1540371725;9,0577
1540374800;9,4227
1540377875;9,9697
1540380950;10,5107
1540384025;10,5427
1540387100;10,6957
1540390175;10,3867
1540393250;12,6977
1540396325;14,6317
1540399400;14,1807
1540402475;9,4787
1540405550;10,0637
1540408625;10,3607
1540411700;9,7537
1540414775;9,9497
1540417850;10,1477
1540420925;10,1477
1540424000;9,4557
1540427075;9,6537
1540430150;9,5727
1540433225;10,1437
1540436300;9,1247
1540439375;10,7487
1540442450;10,0507
1540445525;10,0507
1540448600;9,8227
1540451675;9,5617
1540454750;9,3747
1540457825;9,5527
1540460900;9,2297
1540463975;9,7037
1540467050;11,9587
1540470125;15,2647
1540473200;13,7297
1540476275;9,4287
1540479350;10,4627
1540482425;9,6647
1540485500;9,5767
1540488575;10,6437
1540491650;9,7237
1540494725;9,5247
1540497800;11,0187
1540500875;9,2037
1540503950;9,5287
1540507025;9,0337
1540510100;9,6157
1540513175;10,6387
1540516250;9,9627
1540519325;9,6597
1540522400;9,6257
1540525475;10,0007
1540528550;10,3977
1540531625;9,6097
1540534700;9,9517
1540537775;9,9217
1540540850;12,5877
1540543925;13,4197
1540547000;13,0417
1540550075;10,3577
1540553150;8,9307
1540556225;9,9167
1540559300;10,8587
1540562375;10,4507
1540565450;10,7997
1540568525;10,2527
1540571600;9,9917
1540574675;9,8507
1540577750;9,1747
1540580825;9,1357
