Date: 2020-05-07 13:36:02

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,4837
1539443075;10,0537
1539446150;9,7567
1539449225;10,0487
1539452300;9,6697
1539455375;9,7967
1539458450;10,3387
1539461525;9,3667
1539464600;9,6647
1539467675;9,3207
1539470750;9,4617
1539473825;9,8217
1539476900;9,4657
1539479975;10,3547
1539483050;9,8257
1539486125;9,4257
1539489200;9,3087
1539492275;9,6697
1539495350;10,8007
1539498425;10,6427
1539501500;10,9037
1539504575;9,0697
1539507650;13,0087
1539510725;11,2597
1539513800;9,5577
1539516875;11,1087
1539519950;9,1687
1539523025;8,5797
1539526100;10,2677
1539529175;10,1437
1539532250;10,2557
1539535325;9,5227
1539538400;9,3687
1539541475;9,7287
1539544550;9,6567
1539547625;11,0067
1539550700;9,8477
1539553775;9,5077
1539556850;9,5687
1539559925;9,5187
1539563000;10,9457
1539566075;10,6517
1539569150;9,6557
1539572225;9,9227
1539575300;10,3637
1539578375;9,6537
1539581450;11,9907
1539584525;10,8437
1539587600;9,1807
1539590675;10,0687
1539593750;9,3267
1539596825;9,4707
1539599900;9,9967
1539602975;10,9017
1539606050;10,2537
1539609125;10,4047
1539612200;10,0207
1539615275;9,7087
1539618350;9,7657
1539621425;10,4627
1539624500;10,1667
1539627575;9,6517
1539630650;10,4047
1539633725;9,7017
1539636800;10,2587
1539639875;9,4077
1539642950;10,5087
1539646025;9,7287
1539649100;10,0697
1539652175;10,5137
1539655250;15,4827
1539658325;14,1177
1539661400;9,2587
1539664475;9,4837
1539667550;10,0697
1539670625;9,9177
1539673700;9,3267
1539676775;9,5297
1539679850;9,8717
1539682925;9,2127
1539686000;9,7687
1539689075;10,1467
1539692150;10,6507
1539695225;10,6887
1539698300;9,2237
1539701375;9,6147
1539704450;8,9777
1539707525;9,7227
1539710600;10,4047
1539713675;9,6537
1539716750;9,5997
1539719825;9,5027
1539722900;9,8677
1539725975;9,7967
1539729050;15,0227
1539732125;15,2827
1539735200;10,1667
1539738275;9,9657
1539741350;9,4787
1539744425;9,9567
1539747500;9,2127
1539750575;10,0137
1539753650;10,0057
1539756725;9,5707
1539759800;9,5557
1539762875;9,9117
1539765950;9,3747
1539769025;9,8617
1539772100;9,5157
1539775175;9,8157
1539778250;9,4697
1539781325;9,4027
1539784400;9,8967
1539787475;11,3667
1539790550;13,6057
1539793625;9,8137
1539796700;11,6517
1539799775;11,7117
1539802850;16,9717
1539805925;17,5837
1539809000;12,4307
1539812075;11,3737
1539815150;9,6727
1539818225;10,1037
1539821300;9,6987
1539824375;9,4067
1539827450;9,6557
1539830525;9,5617
1539833600;8,9397
1539836675;9,6757
1539839750;10,1107
1539842825;9,4687
1539845900;9,4047
1539848975;10,0997
1539852050;9,7557
1539855125;9,9677
1539858200;9,8947
1539861275;10,7417
1539864350;9,6227
1539867425;10,8407
1539870500;10,5447
1539873575;10,8457
1539876650;15,9697
1539879725;14,5007
1539882800;9,8527
1539885875;10,6127
1539888950;9,1137
1539892025;9,3147
1539895100;9,2757
1539898175;9,1567
1539901250;9,9037
1539904325;10,2377
1539907400;10,1427
1539910475;10,3037
1539913550;10,4647
1539916625;9,9537
1539919700;9,9457
1539922775;9,6177
1539925850;8,7867
1539928925;9,4777
1539932000;10,0457
1539935075;9,4827
1539938150;9,5657
1539941225;9,1837
1539944300;9,8967
1539947375;13,0417
1539950450;21,4797
1539953525;22,9807
1539956600;13,4217
1539959675;9,7587
1539962750;9,6007
1539965825;9,4737
1539968900;9,9457
1539971975;9,3167
1539975050;9,3827
1539978125;9,8207
1539981200;9,4087
1539984275;9,5727
1539987350;10,2157
1539990425;9,3787
1539993500;9,7097
1539996575;9,1597
1539999650;9,8707
1540002725;10,6937
1540005800;9,6547
1540008875;9,5127
1540011950;10,0127
1540015025;15,1787
1540018100;17,9697
1540021175;25,6747
1540024250;35,3757
1540027325;36,4817
1540030400;30,2757
1540033475;13,1357
1540036550;9,6637
1540039625;10,1537
1540042700;10,7867
1540045775;10,8087
1540048850;9,4287
1540051925;10,1607
1540055000;9,5287
1540058075;10,1527
1540061150;9,7137
1540064225;9,6737
1540067300;9,9067
1540070375;10,6577
1540073450;9,3027
1540076525;9,3737
1540079600;10,5397
1540082675;9,4797
1540085750;9,5797
1540088825;9,4237
1540091900;9,6197
1540094975;12,5267
1540098050;19,7877
1540101125;22,0157
1540104200;18,1027
1540107275;11,1207
1540110350;10,0537
1540113425;10,2567
1540116500;10,7497
1540119575;11,1757
1540122650;9,7527
1540125725;11,1277
1540128800;9,7727
1540131875;9,3297
1540134950;9,5757
1540138025;9,6747
1540141100;9,7117
1540144175;9,9007
1540147250;9,7047
