Date: 2020-05-06 16:26:20

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;10,5367
1539443075;10,6117
1539446150;9,5627
1539449225;10,2427
1539452300;9,3667
1539455375;9,8087
1539458450;9,9937
1539461525;9,3227
1539464600;9,2327
1539467675;10,1047
1539470750;8,9867
1539473825;10,1027
1539476900;9,9947
1539479975;9,8197
1539483050;9,5777
1539486125;9,7997
1539489200;10,4137
1539492275;9,2767
1539495350;9,9047
1539498425;9,6737
1539501500;9,9967
1539504575;11,3827
1539507650;14,7047
1539510725;14,2247
1539513800;11,1777
1539516875;11,7127
1539519950;10,5857
1539523025;10,1927
1539526100;9,6307
1539529175;9,9097
1539532250;9,8767
1539535325;9,7477
1539538400;9,6657
1539541475;10,1207
1539544550;10,3047
1539547625;9,4297
1539550700;10,5047
1539553775;9,8057
1539556850;9,6587
1539559925;10,0687
1539563000;10,3607
1539566075;9,7137
1539569150;9,2377
1539572225;9,9967
1539575300;11,2597
1539578375;10,9977
1539581450;14,9657
1539584525;15,7527
1539587600;10,9587
1539590675;9,3297
1539593750;9,3797
1539596825;9,0787
1539599900;9,6677
1539602975;8,7897
1539606050;10,4007
1539609125;10,2107
1539612200;9,9617
1539615275;9,4317
1539618350;9,6097
1539621425;10,0977
1539624500;9,4547
1539627575;10,2147
1539630650;9,5297
1539633725;10,5027
1539636800;10,3977
1539639875;9,6557
1539642950;10,2517
1539646025;10,0497
1539649100;9,5247
1539652175;10,3017
1539655250;16,0807
1539658325;16,9027
1539661400;10,8377
1539664475;9,8587
1539667550;9,6977
1539670625;9,7247
1539673700;10,3147
1539676775;9,9527
1539679850;9,7637
1539682925;9,8637
1539686000;9,7707
1539689075;9,4277
1539692150;10,4997
1539695225;10,1047
1539698300;11,8047
1539701375;10,7017
1539704450;9,8747
1539707525;9,5507
1539710600;10,5017
1539713675;10,8007
1539716750;10,0577
1539719825;9,6787
1539722900;9,7567
1539725975;10,4977
1539729050;14,2317
1539732125;16,0307
1539735200;10,4867
1539738275;9,9667
1539741350;9,7657
1539744425;9,6717
1539747500;9,7597
1539750575;9,9747
1539753650;8,9827
1539756725;10,3457
1539759800;10,2477
1539762875;9,6697
1539765950;9,6057
1539769025;10,0137
1539772100;10,1017
1539775175;9,8557
1539778250;10,4837
1539781325;9,5677
1539784400;9,9147
1539787475;11,1127
1539790550;14,3277
1539793625;10,2177
1539796700;10,2987
1539799775;10,3027
1539802850;17,5977
1539805925;17,8437
1539809000;14,1457
1539812075;9,6117
1539815150;9,6277
1539818225;10,1657
1539821300;9,6027
1539824375;9,4207
1539827450;10,1127
1539830525;10,3887
1539833600;9,2597
1539836675;10,3887
1539839750;10,6897
1539842825;9,9497
1539845900;9,6777
1539848975;10,7007
1539852050;9,8467
1539855125;10,6507
1539858200;9,7587
1539861275;10,1407
1539864350;10,8067
1539867425;10,5577
1539870500;9,7467
1539873575;9,9517
1539876650;14,4027
1539879725;15,9877
1539882800;11,2587
1539885875;10,3597
1539888950;9,4737
1539892025;10,6877
1539895100;9,7967
1539898175;10,0067
1539901250;9,4697
1539904325;10,8317
1539907400;9,1197
1539910475;9,7467
1539913550;9,3547
1539916625;11,2087
1539919700;10,5407
1539922775;9,5747
1539925850;9,4627
1539928925;10,3407
1539932000;9,6527
1539935075;10,6477
1539938150;9,3127
1539941225;9,6117
1539944300;10,3147
1539947375;10,3117
1539950450;17,5947
1539953525;19,6797
1539956600;18,4127
1539959675;10,6527
1539962750;9,8207
1539965825;9,9957
1539968900;9,7217
1539971975;10,1167
1539975050;9,9057
1539978125;9,9077
1539981200;9,3697
1539984275;9,1317
1539987350;10,3517
1539990425;9,9997
1539993500;9,4087
1539996575;10,0997
1539999650;9,3807
1540002725;9,5037
1540005800;10,4987
1540008875;14,6547
1540011950;15,0217
1540015025;14,6337
1540018100;14,5257
1540021175;25,2217
1540024250;36,1817
1540027325;38,8737
1540030400;36,4147
1540033475;17,1227
1540036550;12,5487
1540039625;13,3187
1540042700;11,0007
1540045775;9,4027
1540048850;9,3567
1540051925;10,2007
1540055000;9,9237
1540058075;9,4097
1540061150;9,8657
1540064225;9,6127
1540067300;9,3227
1540070375;9,4507
1540073450;9,5227
1540076525;9,7157
1540079600;9,9097
1540082675;9,9447
1540085750;9,5597
1540088825;9,6107
1540091900;10,4867
