Date: 2020-05-07 11:16:57

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;10,0097
1539443075;9,2747
1539446150;9,5817
1539449225;10,8597
1539452300;9,9567
1539455375;9,2857
1539458450;9,7127
1539461525;10,0697
1539464600;9,5277
1539467675;9,5817
1539470750;10,1637
1539473825;9,4617
1539476900;10,5017
1539479975;10,5047
1539483050;10,0037
1539486125;9,3747
1539489200;10,0597
1539492275;9,3777
1539495350;8,9757
1539498425;9,7017
1539501500;9,9457
1539504575;8,9797
1539507650;13,4467
1539510725;9,9987
1539513800;10,2587
1539516875;9,3777
1539519950;10,2927
1539523025;9,8127
1539526100;9,4657
1539529175;10,7477
1539532250;9,4297
1539535325;11,0477
1539538400;9,9547
1539541475;9,9157
1539544550;10,0167
1539547625;9,3207
1539550700;9,6197
1539553775;9,4237
1539556850;9,2377
1539559925;9,1697
1539563000;10,8027
1539566075;9,6077
1539569150;9,6107
1539572225;9,9527
1539575300;10,9977
1539578375;10,1687
1539581450;12,0857
1539584525;11,9347
1539587600;9,6037
1539590675;9,2767
1539593750;9,7477
1539596825;9,3687
1539599900;9,4657
1539602975;9,9527
1539606050;10,3937
1539609125;9,2127
1539612200;9,8657
1539615275;9,6657
1539618350;9,9617
1539621425;9,7157
1539624500;9,6697
1539627575;9,9467
1539630650;9,9457
1539633725;11,1207
1539636800;9,6657
1539639875;9,7547
1539642950;9,5537
1539646025;9,8147
1539649100;9,4327
1539652175;13,0607
1539655250;16,1897
1539658325;17,1217
1539661400;10,4957
1539664475;9,6147
1539667550;10,2677
1539670625;10,7877
1539673700;10,4007
1539676775;9,2197
1539679850;9,0837
1539682925;9,8037
1539686000;9,9667
1539689075;9,3267
1539692150;10,4077
1539695225;10,0697
1539698300;10,2587
1539701375;10,2037
1539704450;9,6657
1539707525;9,4077
1539710600;9,4117
1539713675;9,3757
1539716750;9,5167
1539719825;9,4597
1539722900;9,8767
1539725975;11,3697
1539729050;17,8557
1539732125;18,4867
1539735200;10,3587
1539738275;10,2667
1539741350;10,5567
1539744425;10,4027
1539747500;9,5057
1539750575;9,5817
1539753650;10,0447
1539756725;11,1647
1539759800;9,3757
1539762875;9,5597
1539765950;10,3107
1539769025;10,1437
1539772100;9,7987
1539775175;9,7097
1539778250;9,3837
1539781325;9,9127
1539784400;9,8537
1539787475;10,4487
1539790550;12,9467
1539793625;9,6647
1539796700;9,9927
1539799775;12,8977
1539802850;18,3617
1539805925;19,0127
1539809000;10,4087
1539812075;10,0067
1539815150;9,8967
1539818225;10,6017
1539821300;9,8707
1539824375;10,3077
1539827450;9,9017
1539830525;10,2117
1539833600;10,5427
1539836675;9,8757
1539839750;9,8167
1539842825;9,6707
1539845900;9,5987
1539848975;9,6647
1539852050;10,2687
1539855125;10,0127
1539858200;9,2737
1539861275;9,9517
1539864350;10,4467
1539867425;10,2667
1539870500;10,5477
1539873575;10,5847
1539876650;16,1917
1539879725;16,7667
1539882800;11,2697
1539885875;9,6967
1539888950;9,4027
1539892025;10,1957
1539895100;9,5217
1539898175;9,5247
1539901250;9,6027
1539904325;10,2117
1539907400;9,2597
1539910475;10,0087
1539913550;9,7127
1539916625;9,7127
1539919700;9,4627
1539922775;9,8247
1539925850;9,7607
1539928925;9,7737
1539932000;9,6987
1539935075;9,8467
1539938150;10,0947
1539941225;9,6527
1539944300;9,9237
1539947375;11,2227
1539950450;19,5337
1539953525;21,6207
1539956600;16,8487
1539959675;9,8597
1539962750;9,6297
1539965825;10,5387
1539968900;9,2597
1539971975;10,1037
1539975050;11,2317
1539978125;11,6387
1539981200;9,4307
1539984275;9,6667
1539987350;9,4137
1539990425;9,5157
1539993500;9,1567
1539996575;9,9977
1539999650;10,1937
1540002725;10,3627
1540005800;9,6297
1540008875;9,1637
1540011950;9,9737
1540015025;10,4617
1540018100;15,2017
1540021175;24,7727
1540024250;34,9247
1540027325;36,3157
1540030400;31,8067
1540033475;11,8057
1540036550;11,1637
1540039625;10,0087
1540042700;9,9627
1540045775;9,6277
1540048850;9,3627
1540051925;10,1427
1540055000;9,9197
1540058075;9,9187
1540061150;10,2927
1540064225;9,4307
1540067300;9,6017
1540070375;10,0577
1540073450;9,2707
1540076525;10,2017
1540079600;9,3597
1540082675;9,9097
1540085750;11,1577
1540088825;9,8747
1540091900;9,8727
1540094975;11,0037
1540098050;16,4537
1540101125;19,1347
1540104200;16,7937
1540107275;10,6607
1540110350;10,0647
1540113425;9,7667
1540116500;10,4997
1540119575;10,3637
1540122650;9,8637
1540125725;9,5297
1540128800;10,5327
1540131875;9,4107
1540134950;9,7487
1540138025;9,0267
1540141100;9,8457
1540144175;9,6197
1540147250;9,3317
1540150325;9,9187
1540153400;9,7707
1540156475;9,8547
1540159550;9,7617
1540162625;10,3587
1540165700;9,9417
1540168775;9,2287
1540171850;15,6187
1540174925;18,0087
1540178000;13,4447
1540181075;9,2357
1540184150;10,1177
1540187225;9,4227
1540190300;9,4737
1540193375;10,1677
1540196450;10,1987
1540199525;10,0457
1540202600;9,4117
1540205675;10,1457
1540208750;9,8687
1540211825;11,1197
1540214900;9,6007
1540217975;10,3587
1540221050;9,5507
1540224125;9,6757
1540227200;9,5597
1540230275;9,5567
1540233350;10,0567
1540236425;9,0247
1540239500;9,9627
1540242575;9,3587
1540245650;12,8177
1540248725;13,7907
1540251800;13,5407
1540254875;10,0457
1540257950;10,7267
1540261025;9,7037
1540264100;10,5937
1540267175;9,5637
1540270250;9,5707
1540273325;9,5507
1540276400;9,1757
1540279475;9,2557
1540282550;9,3637
1540285625;9,7647
1540288700;9,4247
1540291775;9,6727
1540294850;9,6947
1540297925;9,5657
1540301000;9,6277
1540304075;10,6087
1540307150;9,3587
1540310225;10,0657
1540313300;9,3327
1540316375;9,2667
1540319450;15,0407
1540322525;18,0957
1540325600;16,0857
1540328675;9,6227
1540331750;8,8397
1540334825;10,3647
1540337900;9,4537
1540340975;9,5247
1540344050;9,5767
1540347125;9,9567
1540350200;9,5967
1540353275;9,4647
1540356350;10,8877
1540359425;9,8517
1540362500;8,6837
1540365575;10,0457
1540368650;9,9217
