Date: 2020-05-06 16:52:31

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,1717
1539443075;9,9097
1539446150;9,4707
1539449225;9,2237
1539452300;9,3267
1539455375;9,8737
1539458450;9,0347
1539461525;9,7197
1539464600;9,6537
1539467675;9,3707
1539470750;10,6077
1539473825;10,2517
1539476900;9,2727
1539479975;9,4787
1539483050;9,7157
1539486125;9,4317
1539489200;10,2447
1539492275;10,2497
1539495350;9,7047
1539498425;9,6187
1539501500;10,0447
1539504575;10,3867
1539507650;12,8937
1539510725;12,0767
1539513800;10,9427
1539516875;10,5117
1539519950;9,4097
1539523025;9,8257
1539526100;10,0467
1539529175;8,9147
1539532250;9,0217
1539535325;9,7227
1539538400;9,7197
1539541475;10,1577
1539544550;9,5687
1539547625;10,4537
1539550700;10,4117
1539553775;9,2107
1539556850;9,4057
1539559925;9,8167
1539563000;10,6887
1539566075;10,0037
1539569150;9,4787
1539572225;9,1687
1539575300;10,6997
1539578375;9,6767
1539581450;17,2697
1539584525;17,6837
1539587600;8,9687
1539590675;10,2017
1539593750;9,3687
1539596825;9,8587
1539599900;9,6767
1539602975;9,0627
1539606050;10,2127
1539609125;10,0697
1539612200;9,4587
1539615275;10,4457
1539618350;9,5057
1539621425;9,1717
1539624500;9,0277
1539627575;9,6607
1539630650;9,0277
1539633725;10,1547
1539636800;9,0897
1539639875;9,9467
1539642950;9,7247
1539646025;10,1527
1539649100;10,3417
1539652175;9,0737
1539655250;13,8187
1539658325;14,1407
1539661400;9,8607
1539664475;9,4787
1539667550;10,2497
1539670625;10,1417
1539673700;9,6627
1539676775;9,0897
1539679850;9,5797
1539682925;9,4297
1539686000;10,2167
1539689075;9,7727
1539692150;10,3867
1539695225;9,3617
1539698300;10,1227
1539701375;9,5077
1539704450;9,4277
1539707525;9,9007
1539710600;10,3017
1539713675;10,2587
1539716750;9,4547
1539719825;9,6767
1539722900;10,2057
1539725975;10,9107
1539729050;17,4237
1539732125;18,2767
1539735200;10,1417
1539738275;9,6287
1539741350;10,1987
1539744425;9,4817
1539747500;10,7517
1539750575;9,6587
