Date: 2020-05-08 16:40:37

Measuring points
Start X: 210
End X: 234
Start Y: 120
End Y: 135
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,5077
1539443075;9,6287
1539446150;9,7197
1539449225;9,7477
1539452300;10,5617
1539455375;10,0077
1539458450;9,9197
1539461525;10,1547
1539464600;9,9707
1539467675;9,0767
1539470750;9,2267
1539473825;10,7037
1539476900;9,4817
1539479975;10,1177
1539483050;10,4587
1539486125;9,6557
1539489200;9,9467
1539492275;9,8747
1539495350;9,4727
1539498425;9,4237
1539501500;9,3097
1539504575;12,3657
1539507650;16,0227
1539510725;15,4327
1539513800;9,9157
1539516875;10,6987
1539519950;9,6497
1539523025;10,2957
1539526100;9,7267
1539529175;9,3797
1539532250;10,0187
1539535325;10,1897
1539538400;10,3067
1539541475;10,2977
1539544550;9,6537
1539547625;9,7567
1539550700;9,9007
1539553775;9,9137
1539556850;9,6497
1539559925;9,6757
1539563000;11,0017
1539566075;10,8057
1539569150;10,0497
1539572225;9,3727
1539575300;9,8537
1539578375;11,6097
1539581450;16,6537
1539584525;17,1697
1539587600;10,2107
1539590675;9,7747
1539593750;9,6567
1539596825;9,9097
1539599900;9,4697
1539602975;9,9487
1539606050;10,2127
1539609125;9,9547
1539612200;10,1467
1539615275;9,2197
1539618350;10,9177
1539621425;9,7547
1539624500;9,7567
1539627575;9,5537
1539630650;9,4237
1539633725;10,0577
1539636800;10,5417
1539639875;10,1117
1539642950;9,4707
1539646025;11,3747
1539649100;9,6037
1539652175;12,4957
1539655250;17,1287
1539658325;17,1737
1539661400;9,5507
1539664475;9,6647
1539667550;10,3067
1539670625;10,4067
1539673700;9,9947
1539676775;10,3177
1539679850;9,6677
1539682925;10,0627
1539686000;9,1667
1539689075;9,9707
1539692150;9,6767
1539695225;10,1547
1539698300;10,4027
1539701375;10,1047
1539704450;9,9637
1539707525;10,0237
1539710600;10,2077
1539713675;10,2977
1539716750;10,0627
1539719825;9,3207
1539722900;11,0017
1539725975;11,8017
1539729050;18,1757
1539732125;18,8807
1539735200;9,8477
1539738275;10,1897
1539741350;9,7637
1539744425;9,9657
1539747500;9,8747
1539750575;9,9027
1539753650;9,4257
1539756725;9,5167
1539759800;10,1947
1539762875;10,0607
1539765950;9,9087
1539769025;9,3567
1539772100;9,9657
1539775175;11,6377
1539778250;10,0527
1539781325;9,4287
1539784400;9,8117
1539787475;10,2177
1539790550;11,1617
1539793625;10,4927
1539796700;9,8257
1539799775;10,8587
1539802850;18,0607
1539805925;18,9407
1539809000;12,4857
1539812075;10,7007
1539815150;10,2637
1539818225;9,6187
1539821300;10,2967
1539824375;9,6187
1539827450;9,2667
1539830525;9,6487
1539833600;9,7967
1539836675;9,6707
1539839750;10,5837
1539842825;9,2097
1539845900;10,3867
1539848975;10,0687
1539852050;9,8137
1539855125;9,9107
1539858200;9,6617
1539861275;9,3637
1539864350;10,1537
1539867425;9,6577
1539870500;9,8707
1539873575;13,0897
1539876650;17,7367
1539879725;19,1537
1539882800;13,3227
1539885875;10,5147
1539888950;9,5217
1539892025;11,6937
1539895100;10,8937
1539898175;9,6777
1539901250;10,1607
1539904325;10,6017
1539907400;9,7217
1539910475;9,8507
1539913550;9,7017
1539916625;10,7537
1539919700;9,8157
1539922775;10,1697
1539925850;10,2417
1539928925;9,5747
1539932000;9,3767
1539935075;9,8077
1539938150;10,4577
1539941225;10,2137
1539944300;9,6667
1539947375;11,3347
1539950450;17,4947
1539953525;18,9777
1539956600;14,2487
1539959675;10,2087
1539962750;10,7007
1539965825;9,3747
1539968900;10,1407
1539971975;9,4577
1539975050;10,1697
1539978125;10,0217
1539981200;9,3697
1539984275;10,1957
1539987350;9,5067
1539990425;10,5557
1539993500;9,5607
1539996575;10,0227
1539999650;10,2507
1540002725;10,0597
1540005800;12,7687
1540008875;13,1877
1540011950;15,1147
1540015025;14,3957
1540018100;18,8657
1540021175;24,8127
1540024250;31,2077
1540027325;33,1837
1540030400;29,2937
1540033475;19,1877
1540036550;10,2667
1540039625;11,1147
1540042700;9,7537
1540045775;13,5387
1540048850;11,1017
1540051925;12,6037
1540055000;9,7987
1540058075;10,3457
1540061150;10,2167
1540064225;9,3627
1540067300;9,5037
1540070375;9,8567
1540073450;10,0077
1540076525;9,8747
1540079600;9,7527
1540082675;10,2537
1540085750;10,7947
1540088825;10,2447
1540091900;10,1687
1540094975;10,4607
1540098050;17,2647
1540101125;18,9327
1540104200;16,6027
1540107275;10,1667
1540110350;10,3017
1540113425;10,0627
1540116500;9,9547
1540119575;9,9547
1540122650;10,1967
1540125725;10,4867
1540128800;10,0917
1540131875;9,6767
1540134950;10,2997
1540138025;10,2867
1540141100;9,7107
1540144175;10,0207
1540147250;10,2867
1540150325;9,4747
1540153400;10,2187
1540156475;10,9947
1540159550;10,6057
1540162625;10,0677
1540165700;10,4337
1540168775;11,2327
1540171850;16,0767
1540174925;19,4967
1540178000;16,9457
1540181075;10,7297
1540184150;10,2467
1540187225;9,7167
1540190300;10,3377
1540193375;9,8147
1540196450;10,7997
1540199525;9,7677
1540202600;9,7607
1540205675;10,6487
1540208750;10,2647
1540211825;10,0597
1540214900;10,2097
1540217975;9,9057
1540221050;9,7187
1540224125;9,9427
1540227200;9,5287
1540230275;9,5747
1540233350;9,5497
1540236425;9,9087
1540239500;10,4037
1540242575;11,4787
1540245650;15,9277
1540248725;18,9087
1540251800;18,6407
1540254875;9,5967
1540257950;10,2947
1540261025;10,2667
1540264100;9,8137
1540267175;10,3587
1540270250;10,3467
1540273325;9,8927
1540276400;9,9127
1540279475;10,0907
1540282550;9,9637
1540285625;9,5137
1540288700;10,4377
1540291775;10,3127
1540294850;9,5177
1540297925;9,6727
1540301000;9,8607
1540304075;10,3147
1540307150;10,0487
1540310225;9,7097
1540313300;10,1657
1540316375;10,0657
1540319450;14,5007
1540322525;17,7437
1540325600;17,1847
1540328675;9,3247
1540331750;10,2897
1540334825;10,5927
1540337900;9,7447
1540340975;9,8137
1540344050;9,6617
1540347125;9,8097
1540350200;9,9057
1540353275;9,6277
1540356350;9,9037
1540359425;11,0147
1540362500;9,6537
1540365575;9,8147
1540368650;10,4927
1540371725;10,1037
1540374800;10,3587
1540377875;9,6257
1540380950;10,2667
1540384025;10,9617
1540387100;10,4597
1540390175;9,8687
1540393250;13,5417
1540396325;18,1137
1540399400;16,9127
1540402475;10,0597
1540405550;9,6727
1540408625;9,8187
1540411700;9,8737
1540414775;10,1047
1540417850;10,4817
1540420925;9,3517
1540424000;9,3677
1540427075;9,4087
1540430150;9,4027
1540433225;9,3247
1540436300;9,4137
1540439375;10,7307
1540442450;9,8007
1540445525;9,4997
1540448600;10,5797
1540451675;9,6687
1540454750;10,0927
1540457825;9,7147
1540460900;9,2317
1540463975;9,2277
1540467050;13,2687
1540470125;16,4727
1540473200;16,2687
1540476275;9,6527
1540479350;10,2097
1540482425;9,7017
1540485500;9,5227
1540488575;10,0637
1540491650;10,4017
1540494725;9,7237
1540497800;10,0907
1540500875;10,1887
1540503950;9,8947
1540507025;9,3197
1540510100;9,9087
1540513175;10,0887
1540516250;10,0117
1540519325;9,8597
1540522400;9,8487
1540525475;9,9637
1540528550;10,3887
1540531625;9,9197
1540534700;10,1047
1540537775;10,4857
1540540850;12,6897
1540543925;16,6187
1540547000;15,3607
1540550075;9,6257
1540553150;9,9037
1540556225;9,6027
1540559300;10,6827
1540562375;9,8007
1540565450;9,6167
1540568525;11,1197
1540571600;10,2857
1540574675;9,5527
1540577750;10,0027
1540580825;9,8117
1540583900;9,3307
1540586975;9,3067
1540590050;9,7147
1540593125;11,0567
1540596200;9,3137
1540599275;11,0197
1540602350;9,6697
1540605425;9,8937
1540608500;9,7437
1540611575;10,6317
1540614650;10,2037
1540617725;14,2277
1540620800;14,5257
1540623875;10,6837
1540626950;9,7007
1540630025;10,4457
1540633100;10,1137
1540636175;10,9587
1540639250;9,9427
1540642325;9,9187
1540645400;9,6197
1540648475;10,1397
1540651550;9,9427
1540654625;10,1647
1540657700;10,9027
1540660775;10,1537
1540663850;9,8567
1540666925;9,8047
1540670000;9,9907
