Date: 2020-05-08 16:01:16

Measuring points
Start X: 210
End X: 234
Start Y: 120
End Y: 135
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;10,4937
1539443075;10,0007
1539446150;9,5687
1539449225;9,3727
1539452300;10,3657
1539455375;10,1227
1539458450;9,6197
1539461525;9,6737
1539464600;10,1947
1539467675;10,2007
1539470750;10,0467
1539473825;10,0987
1539476900;9,6607
1539479975;9,2087
1539483050;10,2577
1539486125;9,9047
1539489200;9,6657
1539492275;9,8547
1539495350;9,2377
1539498425;9,4207
1539501500;9,7477
1539504575;11,6967
1539507650;15,9267
1539510725;15,8277
1539513800;10,2427
1539516875;10,4977
1539519950;10,5397
1539523025;10,1917
1539526100;9,4707
1539529175;10,5137
1539532250;9,8737
1539535325;9,6017
1539538400;10,1097
1539541475;9,9197
1539544550;10,3387
1539547625;10,0237
1539550700;10,5587
1539553775;10,0667
1539556850;9,6237
1539559925;10,5117
1539563000;9,5627
1539566075;10,2497
1539569150;9,7197
1539572225;10,7857
1539575300;9,3687
1539578375;12,3087
1539581450;16,8567
1539584525;16,6607
1539587600;9,6257
1539590675;9,5097
1539593750;9,7767
1539596825;9,4077
1539599900;9,5537
1539602975;9,9747
1539606050;10,6447
1539609125;10,2127
1539612200;9,9067
1539615275;10,1187
1539618350;9,7107
1539621425;9,1777
1539624500;9,8627
1539627575;10,4367
1539630650;10,6487
1539633725;9,7597
1539636800;10,1207
1539639875;10,2147
1539642950;11,3857
1539646025;10,3677
1539649100;9,8537
1539652175;11,7647
1539655250;17,9707
1539658325;18,3107
1539661400;10,9087
1539664475;9,4837
1539667550;10,7017
1539670625;10,3477
1539673700;9,7747
1539676775;9,5507
1539679850;10,4387
1539682925;10,2477
1539686000;9,8067
1539689075;9,7657
1539692150;11,1667
1539695225;11,1047
1539698300;10,5027
1539701375;10,0447
1539704450;9,7227
1539707525;10,2577
1539710600;9,9087
1539713675;10,2427
1539716750;9,9947
1539719825;10,6617
1539722900;10,2167
1539725975;13,2207
1539729050;18,4337
1539732125;18,5977
1539735200;10,0427
1539738275;10,1137
1539741350;9,6197
1539744425;10,2127
1539747500;9,3597
1539750575;9,9727
1539753650;9,9457
1539756725;9,7017
1539759800;9,6737
1539762875;10,5877
1539765950;11,0597
1539769025;10,0027
1539772100;10,3857
1539775175;11,5347
1539778250;10,3077
1539781325;9,1577
1539784400;9,6967
1539787475;11,2087
1539790550;11,0557
1539793625;9,4687
1539796700;10,4637
1539799775;12,6407
1539802850;18,0497
1539805925;18,9707
1539809000;12,0357
1539812075;9,5237
1539815150;9,9737
1539818225;9,4717
1539821300;10,4547
1539824375;9,4247
1539827450;9,5657
1539830525;9,3147
1539833600;9,3747
1539836675;9,8027
1539839750;9,8077
1539842825;9,7587
1539845900;9,7557
1539848975;10,2067
1539852050;10,1997
1539855125;10,1217
1539858200;9,9127
1539861275;9,8057
1539864350;10,1637
1539867425;9,5267
1539870500;9,6297
1539873575;12,1487
1539876650;17,7547
1539879725;18,8947
1539882800;13,7897
1539885875;10,8527
1539888950;10,2917
1539892025;10,1057
1539895100;10,2377
1539898175;9,9477
1539901250;10,9687
1539904325;10,0707
1539907400;9,4757
1539910475;9,9927
1539913550;9,9187
1539916625;10,0677
1539919700;9,9997
1539922775;9,5767
1539925850;9,8447
1539928925;10,4487
1539932000;10,6497
1539935075;10,6327
1539938150;11,4287
1539941225;10,1087
1539944300;9,2797
1539947375;12,5987
1539950450;17,6367
1539953525;18,8657
1539956600;14,0737
1539959675;9,4107
1539962750;10,6617
1539965825;10,1167
1539968900;10,2177
1539971975;9,3087
1539975050;9,6747
1539978125;9,5037
1539981200;11,0607
1539984275;10,4417
1539987350;10,8967
1539990425;9,7607
1539993500;10,4577
1539996575;9,6067
1539999650;9,9217
1540002725;11,1597
1540005800;11,9657
1540008875;14,4437
1540011950;10,6457
1540015025;12,3277
1540018100;17,1297
1540021175;22,5687
1540024250;31,5847
1540027325;33,3977
1540030400;29,1917
1540033475;19,3937
1540036550;14,1697
1540039625;14,1677
1540042700;13,1747
1540045775;13,5407
1540048850;11,7027
1540051925;9,3257
1540055000;9,8627
1540058075;9,7707
1540061150;9,5577
1540064225;10,8307
1540067300;10,3937
1540070375;9,7567
1540073450;10,4137
1540076525;9,5227
1540079600;9,9177
1540082675;9,7947
1540085750;9,5027
1540088825;10,1187
1540091900;9,9917
1540094975;10,7877
1540098050;15,9497
1540101125;18,5687
1540104200;15,9447
1540107275;9,8017
1540110350;10,1877
1540113425;11,2057
1540116500;9,7687
1540119575;9,6087
1540122650;10,2957
1540125725;11,2627
1540128800;9,9487
1540131875;10,6557
1540134950;9,9577
1540138025;9,9557
1540141100;9,5647
1540144175;9,7047
1540147250;10,1397
1540150325;9,7727
1540153400;9,9647
1540156475;10,0207
1540159550;10,0697
1540162625;11,0217
1540165700;8,8817
1540168775;9,9927
1540171850;15,8397
1540174925;19,1907
1540178000;18,2037
1540181075;10,4867
1540184150;9,7187
1540187225;9,2627
1540190300;9,9607
1540193375;10,7887
1540196450;8,8397
1540199525;9,4757
1540202600;10,2667
1540205675;10,0617
1540208750;10,0117
1540211825;10,3117
1540214900;10,5477
1540217975;10,5907
1540221050;9,8537
1540224125;9,9637
1540227200;10,0887
1540230275;10,0507
1540233350;10,3097
1540236425;9,2167
1540239500;9,8007
1540242575;12,2417
1540245650;15,8747
1540248725;18,8767
1540251800;17,4757
1540254875;9,9087
1540257950;9,6597
1540261025;9,4287
1540264100;10,2667
1540267175;9,8597
1540270250;9,7037
1540273325;9,4607
1540276400;9,8007
1540279475;10,1607
1540282550;9,8707
1540285625;9,4227
1540288700;10,6327
1540291775;9,1087
1540294850;10,1037
1540297925;9,8057
1540301000;10,2067
1540304075;9,2077
1540307150;9,4027
1540310225;10,3337
1540313300;9,6157
1540316375;9,8717
1540319450;13,8637
1540322525;18,9387
1540325600;17,5907
1540328675;9,8667
1540331750;9,5637
1540334825;9,7587
1540337900;10,2097
1540340975;10,6957
1540344050;9,7447
1540347125;9,6467
1540350200;9,4157
1540353275;10,2137
1540356350;9,6097
1540359425;10,0197
1540362500;10,0667
1540365575;10,3927
1540368650;10,8007
1540371725;9,5227
1540374800;9,5087
1540377875;10,1887
1540380950;10,5037
1540384025;10,7287
1540387100;10,8857
1540390175;9,4117
1540393250;12,9877
1540396325;18,2027
1540399400;17,5907
1540402475;9,5787
1540405550;10,3907
1540408625;9,9567
1540411700;9,1297
1540414775;9,2737
1540417850;10,0207
1540420925;10,3887
1540424000;9,4557
1540427075;10,7447
1540430150;10,8947
1540433225;10,0567
1540436300;10,3357
1540439375;10,3517
1540442450;9,7677
1540445525;9,5727
1540448600;9,7467
1540451675;9,7237
1540454750;10,3947
1540457825;9,4717
1540460900;9,8627
1540463975;9,5287
1540467050;13,1827
1540470125;17,3627
1540473200;16,5277
1540476275;10,3477
1540479350;9,5727
1540482425;9,8607
1540485500;10,3627
1540488575;9,6597
1540491650;9,6687
1540494725;10,9127
1540497800;9,6257
1540500875;9,1577
1540503950;9,4567
1540507025;9,6077
1540510100;9,4067
1540513175;10,0417
1540516250;10,3907
1540519325;9,8027
1540522400;9,2697
1540525475;9,0167
1540528550;9,8717
1540531625;10,0007
1540534700;10,5567
1540537775;9,9107
1540540850;11,9857
1540543925;15,8027
1540547000;15,1677
1540550075;10,2487
1540553150;9,2237
1540556225;9,5657
1540559300;10,2177
1540562375;9,7167
1540565450;11,0097
1540568525;10,3837
1540571600;10,0667
1540574675;10,6397
1540577750;9,8997
1540580825;10,1107
1540583900;9,9107
1540586975;9,6047
1540590050;8,9887
1540593125;9,2647
1540596200;9,7547
1540599275;10,4347
1540602350;10,6907
1540605425;9,4577
1540608500;9,6547
1540611575;9,6987
1540614650;10,6557
1540617725;15,1697
1540620800;14,8557
1540623875;10,1037
1540626950;9,8967
1540630025;9,3187
1540633100;9,8547
1540636175;10,2477
1540639250;10,2147
1540642325;10,0657
1540645400;10,1667
1540648475;10,2637
1540651550;10,2367
1540654625;9,6637
1540657700;9,8727
1540660775;10,8427
1540663850;10,1507
1540666925;10,3487
1540670000;10,2607
