Date: 2020-05-08 16:23:10

Measuring points
Start X: 210
End X: 234
Start Y: 120
End Y: 135
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,6557
1539443075;9,7637
1539446150;9,2237
1539449225;10,0057
1539452300;10,8037
1539455375;9,6517
1539458450;9,9047
1539461525;9,8627
1539464600;10,3567
1539467675;9,9047
1539470750;10,5457
1539473825;10,0187
1539476900;9,5997
1539479975;10,2587
1539483050;10,3387
1539486125;10,0557
1539489200;9,8217
1539492275;9,7707
1539495350;9,5667
1539498425;9,4057
1539501500;10,7477
1539504575;11,6067
1539507650;16,2337
1539510725;15,6407
1539513800;10,1487
1539516875;9,9547
1539519950;10,1967
1539523025;9,4547
1539526100;9,8167
1539529175;9,9007
1539532250;10,1527
1539535325;9,2067
1539538400;11,4427
1539541475;9,9577
1539544550;9,2637
1539547625;9,7217
1539550700;10,5847
1539553775;10,4937
1539556850;10,6077
1539559925;9,8717
1539563000;9,7967
1539566075;10,7607
1539569150;10,9477
1539572225;10,3407
1539575300;9,3777
1539578375;11,6587
1539581450;16,5587
1539584525;16,8007
1539587600;11,0547
1539590675;9,1687
1539593750;9,6717
1539596825;10,2057
1539599900;10,3607
1539602975;10,1707
1539606050;9,7127
1539609125;10,6617
1539612200;8,8357
1539615275;9,5097
1539618350;9,9547
1539621425;10,8467
1539624500;9,2587
1539627575;9,0717
1539630650;10,5637
1539633725;9,4277
1539636800;11,1297
1539639875;9,7997
1539642950;10,0077
1539646025;9,7507
1539649100;10,1707
1539652175;11,3377
1539655250;16,7657
1539658325;17,2297
1539661400;11,1757
1539664475;9,6997
1539667550;10,3157
1539670625;9,7247
1539673700;9,9437
1539676775;10,4917
1539679850;9,7567
1539682925;9,8737
1539686000;9,4097
1539689075;10,8357
1539692150;9,8177
1539695225;9,6307
1539698300;9,7597
1539701375;9,8497
1539704450;10,0077
1539707525;9,0857
1539710600;10,0497
1539713675;10,6357
1539716750;10,2537
1539719825;10,1707
1539722900;9,4567
1539725975;11,4887
1539729050;18,5287
1539732125;18,1667
1539735200;11,4497
1539738275;9,5537
1539741350;10,6857
1539744425;9,7587
1539747500;9,9547
1539750575;10,0147
1539753650;9,8567
1539756725;11,0657
1539759800;11,5447
1539762875;10,2697
1539765950;9,6167
1539769025;10,4447
1539772100;9,7037
1539775175;9,7647
1539778250;11,1637
1539781325;9,2847
1539784400;9,6207
1539787475;10,2197
1539790550;12,6467
1539793625;9,9147
1539796700;9,5727
1539799775;12,1467
1539802850;18,3297
1539805925;18,1727
1539809000;11,5487
1539812075;10,5907
1539815150;10,2967
1539818225;10,1217
1539821300;9,8157
1539824375;10,0967
1539827450;9,9217
1539830525;10,1437
1539833600;10,7097
1539836675;10,1017
1539839750;10,0677
1539842825;9,3547
1539845900;9,9077
1539848975;9,1687
1539852050;10,2047
1539855125;10,1637
1539858200;9,5787
1539861275;10,2687
1539864350;9,0777
1539867425;10,0567
1539870500;9,4607
1539873575;10,3407
1539876650;18,5367
1539879725;18,7037
1539882800;13,3787
1539885875;9,4537
1539888950;9,4067
1539892025;9,7207
1539895100;9,7987
1539898175;9,5987
1539901250;10,4377
1539904325;9,4757
1539907400;10,3357
1539910475;9,4687
1539913550;9,5267
1539916625;9,9477
1539919700;10,4897
1539922775;9,8257
1539925850;9,8167
1539928925;8,9307
1539932000;9,9087
1539935075;10,3377
1539938150;10,3097
1539941225;9,6777
1539944300;9,4027
1539947375;10,1587
1539950450;17,5397
1539953525;19,4507
1539956600;13,9767
1539959675;10,4967
1539962750;10,1057
1539965825;9,4827
1539968900;9,9957
1539971975;9,6297
1539975050;9,8487
1539978125;10,0127
1539981200;10,0527
1539984275;10,4647
1539987350;9,8947
1539990425;9,3787
1539993500;10,0657
1539996575;9,7517
1539999650;11,0517
1540002725;11,2087
1540005800;11,1837
1540008875;9,8117
1540011950;11,0027
1540015025;15,6787
1540018100;13,7817
1540021175;30,2197
1540024250;38,0227
1540027325;35,8797
1540030400;32,6537
1540033475;20,2717
1540036550;15,7907
1540039625;16,9567
1540042700;15,0027
1540045775;9,6747
1540048850;9,7717
1540051925;9,5617
1540055000;9,3307
1540058075;9,7087
1540061150;9,5977
1540064225;9,5797
1540067300;10,2407
1540070375;10,7497
1540073450;9,2127
1540076525;9,5757
1540079600;9,2797
1540082675;10,3897
1540085750;9,9027
1540088825;9,5627
1540091900;10,2557
1540094975;10,1967
1540098050;17,4177
1540101125;19,5807
1540104200;16,2277
1540107275;10,0537
1540110350;9,6637
1540113425;9,5707
1540116500;9,5607
1540119575;10,5027
1540122650;9,4577
1540125725;9,9007
1540128800;9,3707
1540131875;10,2427
1540134950;9,9727
1540138025;9,8067
1540141100;9,5687
1540144175;9,2157
1540147250;9,4217
1540150325;11,6097
1540153400;9,3617
1540156475;9,5167
1540159550;9,9187
1540162625;9,5257
1540165700;10,2407
1540168775;10,0187
1540171850;15,2127
1540174925;18,5347
1540178000;16,7917
1540181075;10,2517
1540184150;10,0577
1540187225;10,1897
1540190300;9,8737
1540193375;9,3657
1540196450;10,0887
1540199525;9,9657
1540202600;10,2097
1540205675;9,6667
1540208750;9,6707
1540211825;10,7997
1540214900;10,9377
1540217975;9,7677
1540221050;10,1547
1540224125;11,6937
1540227200;10,1197
1540230275;10,2027
1540233350;9,7127
1540236425;10,6087
1540239500;10,1047
1540242575;10,3557
1540245650;15,2807
1540248725;18,0457
1540251800;17,1637
1540254875;9,8577
1540257950;10,0067
1540261025;9,8097
1540264100;9,7477
1540267175;9,8557
1540270250;11,1157
1540273325;9,4607
1540276400;9,3247
1540279475;11,2297
1540282550;10,8477
1540285625;9,4627
1540288700;11,9177
1540291775;10,0947
1540294850;10,3387
1540297925;9,8997
1540301000;9,7127
1540304075;10,0177
1540307150;8,8347
1540310225;10,0177
1540313300;9,4807
1540316375;9,9937
1540319450;13,7437
1540322525;17,0787
1540325600;16,3657
1540328675;10,1177
1540331750;10,0157
1540334825;9,2577
1540337900;10,1417
1540340975;9,6027
1540344050;10,1917
1540347125;10,4067
1540350200;9,7937
1540353275;9,9537
1540356350;10,3357
1540359425;10,0927
1540362500;9,8227
1540365575;8,9767
1540368650;9,6157
1540371725;9,4517
1540374800;10,1037
1540377875;10,4377
1540380950;9,4227
1540384025;10,8837
1540387100;9,2737
1540390175;10,8927
1540393250;13,4187
1540396325;17,4837
1540399400;16,5147
1540402475;9,8577
1540405550;10,1607
1540408625;10,0207
1540411700;10,4617
1540414775;10,3127
1540417850;9,9037
1540420925;9,2717
1540424000;9,3237
1540427075;10,2157
1540430150;9,8577
1540433225;10,3837
1540436300;9,9547
1540439375;9,1177
1540442450;9,5587
1540445525;10,2007
1540448600;10,7007
1540451675;9,3517
1540454750;10,3847
1540457825;10,4037
1540460900;9,6617
1540463975;10,0117
1540467050;13,4017
1540470125;16,5757
1540473200;16,0927
1540476275;9,8447
1540479350;9,1117
1540482425;9,8977
1540485500;9,8967
1540488575;9,9017
1540491650;10,2047
1540494725;9,5617
1540497800;10,2007
1540500875;11,1527
1540503950;10,0467
1540507025;10,6507
1540510100;10,4577
1540513175;9,8947
1540516250;10,0007
1540519325;9,6537
1540522400;9,6627
1540525475;10,0687
1540528550;10,9417
1540531625;10,4067
1540534700;9,8597
1540537775;9,6227
1540540850;11,2707
1540543925;16,0867
1540547000;15,5847
1540550075;9,6627
1540553150;10,2467
1540556225;10,0507
1540559300;9,4047
1540562375;9,5067
1540565450;9,4677
1540568525;9,7467
1540571600;9,1747
1540574675;9,8517
1540577750;10,1087
1540580825;10,2417
1540583900;9,8667
1540586975;9,9917
1540590050;9,8947
1540593125;10,5457
1540596200;10,2437
1540599275;9,2137
1540602350;10,0517
1540605425;9,4147
1540608500;9,9577
1540611575;9,3137
1540614650;10,8497
1540617725;14,7037
1540620800;15,2727
1540623875;10,2367
1540626950;9,4597
1540630025;10,4827
1540633100;10,2347
1540636175;10,0407
1540639250;10,3487
1540642325;10,5357
1540645400;9,5687
1540648475;9,9907
1540651550;10,3327
1540654625;9,7097
1540657700;9,7027
1540660775;10,2477
1540663850;9,1677
1540666925;9,9617
1540670000;10,0407
