Date: 2020-05-07 14:42:29

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,7157
1539443075;9,5227
1539446150;9,4097
1539449225;9,1237
1539452300;9,8147
1539455375;9,6717
1539458450;10,4537
1539461525;10,2607
1539464600;8,9407
1539467675;9,4127
1539470750;9,1297
1539473825;10,7827
1539476900;10,6817
1539479975;10,0627
1539483050;11,1827
1539486125;10,3417
1539489200;9,5557
1539492275;10,0687
1539495350;10,1227
1539498425;9,6737
1539501500;10,2127
1539504575;9,4277
1539507650;12,8487
1539510725;11,3677
1539513800;9,8657
1539516875;9,6237
1539519950;9,2727
1539523025;10,1177
1539526100;9,8167
1539529175;9,8217
1539532250;10,2997
1539535325;9,5077
1539538400;9,3617
1539541475;9,4677
1539544550;9,9617
1539547625;9,8537
1539550700;10,6397
1539553775;10,3607
1539556850;10,4367
1539559925;9,9577
1539563000;9,9067
1539566075;10,1047
1539569150;9,8037
1539572225;9,9707
1539575300;11,0067
1539578375;9,4297
1539581450;12,9027
1539584525;12,8937
1539587600;11,1247
1539590675;9,8747
1539593750;10,2697
1539596825;9,7217
1539599900;9,8237
1539602975;9,9637
1539606050;9,7637
1539609125;10,2587
1539612200;9,3667
1539615275;9,2067
1539618350;10,2127
1539621425;9,6997
1539624500;9,9467
1539627575;10,8057
1539630650;10,4847
1539633725;9,0327
1539636800;10,2467
1539639875;9,4207
1539642950;10,4977
1539646025;10,4647
1539649100;10,8617
1539652175;11,6527
1539655250;16,1387
1539658325;15,7527
1539661400;9,8217
1539664475;10,1487
1539667550;10,9147
1539670625;9,1217
1539673700;9,2357
1539676775;9,6237
1539679850;9,2837
1539682925;10,2887
1539686000;10,0467
1539689075;10,1547
1539692150;9,6557
1539695225;9,6657
1539698300;9,7107
1539701375;10,5567
1539704450;10,5107
1539707525;10,2427
1539710600;10,0037
1539713675;9,7137
1539716750;9,9457
1539719825;9,4097
1539722900;9,6057
1539725975;11,3177
1539729050;15,1217
1539732125;16,0867
1539735200;9,4187
1539738275;9,7657
1539741350;9,3157
1539744425;10,1227
1539747500;10,0627
1539750575;10,4117
1539753650;11,4447
1539756725;10,2927
1539759800;9,8477
1539762875;9,6587
1539765950;9,8627
1539769025;9,5267
1539772100;10,7557
1539775175;9,6227
1539778250;9,9537
1539781325;9,4197
1539784400;10,0067
1539787475;11,2337
1539790550;13,4917
1539793625;10,3007
1539796700;9,9057
1539799775;11,7567
1539802850;17,0717
1539805925;17,3367
1539809000;9,7127
1539812075;9,9607
1539815150;9,8967
1539818225;9,9497
1539821300;9,8527
1539824375;9,6267
1539827450;9,4757
1539830525;9,4757
1539833600;9,5107
1539836675;9,5247
1539839750;9,4577
1539842825;9,8577
1539845900;10,8567
1539848975;9,6687
1539852050;9,0707
1539855125;11,2357
1539858200;9,7557
1539861275;9,1227
1539864350;9,3127
1539867425;9,3737
1539870500;8,8867
1539873575;9,3347
1539876650;16,7537
1539879725;15,5867
1539882800;9,7587
1539885875;9,5527
1539888950;10,0477
1539892025;9,7607
1539895100;10,6327
1539898175;9,8117
1539901250;10,6127
1539904325;9,0097
1539907400;9,2207
1539910475;9,7147
1539913550;10,0487
1539916625;9,8727
1539919700;9,9627
1539922775;10,1147
1539925850;9,8097
1539928925;9,7487
1539932000;9,6507
1539935075;10,0417
1539938150;9,4067
1539941225;9,1197
1539944300;10,3447
1539947375;14,4307
1539950450;20,9717
1539953525;21,7137
1539956600;15,6747
1539959675;11,9637
1539962750;9,7097
1539965825;9,9997
1539968900;10,9027
1539971975;9,9147
1539975050;10,5557
1539978125;10,4377
1539981200;9,1567
1539984275;9,6067
1539987350;9,8997
1539990425;9,1307
1539993500;9,7467
1539996575;10,3967
1539999650;9,3627
1540002725;11,2587
1540005800;10,2397
1540008875;10,4067
1540011950;9,9237
1540015025;10,3867
1540018100;14,6477
1540021175;25,5517
1540024250;34,8267
1540027325;36,0937
1540030400;29,0557
1540033475;15,6967
1540036550;10,4557
1540039625;10,1087
1540042700;11,7567
1540045775;10,4547
1540048850;10,6307
1540051925;9,8117
1540055000;10,4347
1540058075;10,0217
1540061150;9,8157
1540064225;10,1047
1540067300;10,0467
1540070375;9,6607
1540073450;9,6747
1540076525;10,1537
1540079600;10,6057
1540082675;10,5467
1540085750;9,3317
1540088825;9,2127
1540091900;10,3487
1540094975;12,7167
1540098050;20,5537
1540101125;21,6617
1540104200;17,4717
1540107275;10,6037
1540110350;9,8017
1540113425;9,6217
1540116500;9,6747
1540119575;9,5707
1540122650;9,9437
1540125725;9,3257
1540128800;10,3657
1540131875;10,3657
1540134950;9,7027
1540138025;9,4277
1540141100;9,3297
1540144175;10,0167
1540147250;9,4617
1540150325;9,0087
1540153400;9,2747
1540156475;9,9557
1540159550;10,2107
1540162625;9,4017
1540165700;10,6357
1540168775;10,1577
1540171850;16,2727
1540174925;16,3817
1540178000;11,7537
1540181075;9,5117
1540184150;9,1247
1540187225;9,4997
1540190300;10,3887
1540193375;9,8077
1540196450;10,6477
1540199525;9,8647
1540202600;9,9517
1540205675;9,7647
1540208750;10,0467
1540211825;11,1177
1540214900;10,6787
1540217975;9,4047
1540221050;10,2447
1540224125;9,5497
1540227200;9,4207
1540230275;10,2357
1540233350;10,6087
1540236425;9,5027
1540239500;9,7167
1540242575;10,4987
1540245650;11,9117
1540248725;15,2287
1540251800;14,0697
1540254875;9,8977
1540257950;9,6487
1540261025;10,1127
1540264100;9,8717
1540267175;9,4567
1540270250;10,6967
1540273325;9,7607
1540276400;9,4117
1540279475;11,0627
1540282550;9,4627
1540285625;10,1657
1540288700;9,6967
1540291775;9,3237
1540294850;9,5597
1540297925;9,5747
1540301000;10,3647
1540304075;10,7397
1540307150;10,1917
1540310225;10,3337
1540313300;10,5407
1540316375;9,8607
1540319450;13,2177
1540322525;14,1267
1540325600;12,5267
1540328675;10,8607
1540331750;10,2617
1540334825;9,4247
1540337900;9,9627
1540340975;9,9997
1540344050;9,3307
1540347125;10,1477
1540350200;9,8557
1540353275;9,8037
1540356350;9,9957
1540359425;10,0957
1540362500;10,2487
1540365575;9,6737
1540368650;10,2927
1540371725;9,7607
1540374800;9,8057
1540377875;9,9567
1540380950;10,4417
1540384025;10,4067
1540387100;10,5517
1540390175;11,0137
1540393250;12,7137
1540396325;15,8277
1540399400;14,6477
1540402475;9,6647
1540405550;9,8137
1540408625;10,0957
1540411700;9,9407
1540414775;9,9517
1540417850;9,8687
1540420925;9,7257
1540424000;9,9127
1540427075;9,9147
1540430150;9,6157
1540433225;9,5497
1540436300;9,1797
1540439375;9,7467
1540442450;10,3647
1540445525;9,7537
1540448600;9,9057
1540451675;9,0797
1540454750;9,8037
1540457825;9,2577
1540460900;9,5107
1540463975;9,9217
1540467050;10,5817
1540470125;14,0267
1540473200;11,9207
1540476275;10,8007
1540479350;9,8237
1540482425;9,3057
1540485500;10,0907
1540488575;10,5827
1540491650;9,8667
1540494725;9,6647
1540497800;9,8237
1540500875;9,7737
1540503950;9,2347
1540507025;10,0007
1540510100;10,2947
1540513175;10,0577
1540516250;10,4127
1540519325;10,2397
1540522400;10,3837
1540525475;9,6137
1540528550;10,4427
1540531625;10,7797
1540534700;10,1587
1540537775;9,5987
1540540850;9,8487
1540543925;14,8527
1540547000;14,3987
1540550075;10,0887
1540553150;9,1137
1540556225;9,7017
1540559300;10,7077
1540562375;9,4697
1540565450;9,8597
1540568525;9,6097
1540571600;10,0027
1540574675;9,9427
1540577750;9,7147
1540580825;10,4397
1540583900;9,7477
1540586975;9,4047
1540590050;9,4697
1540593125;9,9587
1540596200;10,4007
1540599275;10,0877
1540602350;10,1517
1540605425;9,3577
1540608500;10,1407
1540611575;10,2477
1540614650;12,8897
1540617725;12,6337
1540620800;11,0547
1540623875;9,7957
1540626950;9,2727
1540630025;9,6587
1540633100;9,5237
1540636175;10,2537
1540639250;10,0557
1540642325;9,6727
1540645400;9,7457
1540648475;9,6547
1540651550;10,0407
1540654625;9,9077
1540657700;9,9687
1540660775;9,7577
1540663850;10,2127
1540666925;9,8157
1540670000;8,9847
