Date: 2020-05-07 15:01:09

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,6657
1539443075;9,9707
1539446150;9,7227
1539449225;9,8127
1539452300;10,0977
1539455375;10,0187
1539458450;9,6517
1539461525;10,1157
1539464600;9,1667
1539467675;10,1077
1539470750;10,1707
1539473825;9,9067
1539476900;10,0557
1539479975;9,6567
1539483050;10,1007
1539486125;10,1027
1539489200;9,3707
1539492275;9,7107
1539495350;9,8477
1539498425;9,5597
1539501500;9,0827
1539504575;12,2157
1539507650;15,8007
1539510725;15,0147
1539513800;9,8147
1539516875;9,3297
1539519950;9,4277
1539523025;9,7157
1539526100;11,0527
1539529175;10,6397
1539532250;10,3587
1539535325;10,2677
1539538400;9,6787
1539541475;10,0937
1539544550;9,5777
1539547625;9,5507
1539550700;9,8497
1539553775;9,6997
1539556850;9,0367
1539559925;9,1387
1539563000;9,3047
1539566075;10,1547
1539569150;9,0177
1539572225;9,7127
1539575300;9,4257
1539578375;10,6447
1539581450;16,9637
1539584525;17,0797
1539587600;9,0767
1539590675;10,6987
1539593750;10,1647
1539596825;9,4547
1539599900;9,9227
1539602975;10,0117
1539606050;11,3217
1539609125;9,9247
1539612200;10,1987
1539615275;9,3047
1539618350;9,2267
1539621425;9,5667
1539624500;9,5647
1539627575;10,4117
1539630650;9,6127
1539633725;9,6997
1539636800;9,9157
1539639875;9,7137
1539642950;9,4127
1539646025;9,7087
1539649100;9,5527
1539652175;12,4257
1539655250;18,1297
1539658325;17,5967
1539661400;10,3157
1539664475;9,3617
1539667550;9,3087
1539670625;9,8087
1539673700;10,4007
1539676775;9,9117
1539679850;9,9987
1539682925;9,3577
1539686000;9,5317
1539689075;9,3297
1539692150;9,0807
1539695225;9,0177
1539698300;10,3107
1539701375;10,3977
1539704450;10,1447
1539707525;9,6107
1539710600;9,2657
1539713675;10,5897
1539716750;9,5297
1539719825;9,6307
1539722900;10,9927
1539725975;13,5617
1539729050;17,1177
1539732125;17,1147
1539735200;9,6017
1539738275;10,1077
1539741350;9,6077
1539744425;9,8217
1539747500;9,6607
1539750575;9,2717
1539753650;10,4867
1539756725;9,1147
1539759800;10,1647
1539762875;9,9067
1539765950;10,7537
1539769025;10,1697
1539772100;9,1597
1539775175;10,5817
1539778250;10,3167
1539781325;10,4057
1539784400;9,5727
1539787475;11,6357
1539790550;13,1897
1539793625;10,0707
1539796700;10,2567
1539799775;11,7607
1539802850;18,5477
1539805925;18,7017
1539809000;10,3577
1539812075;9,8467
1539815150;10,1907
1539818225;10,6367
1539821300;10,2577
1539824375;10,0067
1539827450;9,4557
1539830525;10,6607
1539833600;9,5017
1539836675;10,5817
1539839750;9,3807
1539842825;9,7237
1539845900;10,1477
1539848975;9,1837
1539852050;9,5807
1539855125;10,4597
1539858200;9,2667
1539861275;9,5307
1539864350;10,3927
1539867425;9,1357
1539870500;9,1087
1539873575;11,0607
1539876650;17,4247
1539879725;18,4867
1539882800;12,4377
1539885875;9,9697
1539888950;9,7237
1539892025;10,1167
1539895100;11,3437
1539898175;9,4227
1539901250;10,2437
1539904325;9,8647
1539907400;9,8117
1539910475;9,5067
1539913550;10,4647
1539916625;10,5837
1539919700;9,7277
1539922775;9,1657
1539925850;9,8077
1539928925;10,0967
1539932000;10,5577
1539935075;9,6297
1539938150;9,6557
1539941225;9,6027
1539944300;9,5767
1539947375;14,4777
1539950450;18,6957
1539953525;19,3747
1539956600;12,0367
1539959675;10,4377
1539962750;10,4377
1539965825;9,1727
1539968900;10,1977
1539971975;8,9307
1539975050;10,2047
1539978125;9,3197
1539981200;9,7117
1539984275;9,8757
1539987350;11,9827
1539990425;11,2317
1539993500;10,8427
1539996575;9,6647
1539999650;11,3347
1540002725;9,6637
1540005800;9,7237
1540008875;9,7627
1540011950;9,2597
1540015025;10,3137
1540018100;11,6497
1540021175;22,6417
1540024250;32,2267
1540027325;33,1887
1540030400;26,3827
1540033475;10,8387
1540036550;9,9457
1540039625;13,4637
1540042700;11,7547
1540045775;11,2807
1540048850;9,7607
1540051925;9,6117
1540055000;9,3697
1540058075;10,0427
1540061150;9,8457
1540064225;9,1567
1540067300;11,6027
1540070375;10,9537
1540073450;11,5877
1540076525;10,0037
1540079600;10,2657
1540082675;9,6087
1540085750;10,6497
1540088825;10,0037
1540091900;9,4097
1540094975;10,9977
1540098050;18,3217
1540101125;19,3907
1540104200;15,1207
1540107275;9,5777
1540110350;10,1057
1540113425;9,9637
1540116500;9,2337
1540119575;10,1057
1540122650;10,0007
1540125725;9,6997
1540128800;9,4107
1540131875;10,0537
1540134950;9,7197
1540138025;10,1397
1540141100;9,4657
1540144175;9,4197
1540147250;9,2637
1540150325;10,1047
1540153400;10,5527
1540156475;10,1137
1540159550;10,1397
1540162625;10,2077
1540165700;9,7667
1540168775;10,8357
1540171850;16,7397
1540174925;19,3707
1540178000;15,8017
1540181075;9,6287
