Date: 2020-05-07 14:27:50

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,6737
1539443075;10,8037
1539446150;9,8127
1539449225;9,8147
1539452300;9,8587
1539455375;9,6077
1539458450;9,8477
1539461525;8,8887
1539464600;9,5577
1539467675;9,8257
1539470750;9,4817
1539473825;9,8677
1539476900;9,7287
1539479975;9,7637
1539483050;9,8697
1539486125;9,9667
1539489200;12,0417
1539492275;10,5067
1539495350;9,9507
1539498425;10,3657
1539501500;9,0107
1539504575;11,9927
1539507650;14,6417
1539510725;14,3817
1539513800;10,0077
1539516875;10,1987
1539519950;10,5637
1539523025;9,4637
1539526100;9,8997
1539529175;9,8747
1539532250;10,5567
1539535325;9,6997
1539538400;9,3617
1539541475;10,2107
1539544550;9,7767
1539547625;9,5777
1539550700;10,1467
1539553775;9,7027
1539556850;10,6877
1539559925;9,3277
1539563000;9,9507
1539566075;9,6217
1539569150;9,8147
1539572225;9,6567
1539575300;9,5247
1539578375;11,6567
1539581450;15,7427
1539584525;15,0457
1539587600;9,8567
1539590675;9,7477
1539593750;10,4937
1539596825;10,1117
1539599900;9,7107
1539602975;9,4147
1539606050;9,0837
1539609125;10,2207
1539612200;10,0627
1539615275;10,4097
1539618350;9,9157
1539621425;9,6517
1539624500;9,7997
1539627575;9,9727
1539630650;9,6097
1539633725;10,4647
1539636800;10,1917
1539639875;8,8747
1539642950;10,9447
1539646025;9,7047
1539649100;9,3797
1539652175;11,3237
1539655250;17,0747
1539658325;17,5537
1539661400;9,8637
1539664475;12,0177
1539667550;9,8567
1539670625;10,1187
1539673700;10,3677
1539676775;9,9067
1539679850;9,8737
1539682925;9,7997
1539686000;9,6627
1539689075;10,0227
1539692150;9,6217
1539695225;9,6767
1539698300;9,5247
1539701375;9,4747
1539704450;10,5137
1539707525;10,1417
1539710600;9,3337
1539713675;10,0057
1539716750;9,6997
1539719825;10,0957
1539722900;9,5317
1539725975;12,6047
1539729050;17,9417
1539732125;17,8367
1539735200;9,0717
1539738275;9,3337
1539741350;10,1507
1539744425;9,2837
1539747500;9,2307
1539750575;9,5817
1539753650;10,0427
1539756725;9,6057
1539759800;9,7677
1539762875;10,4387
1539765950;10,2947
1539769025;9,8507
1539772100;9,9087
1539775175;10,3577
1539778250;9,5747
1539781325;9,7987
1539784400;10,5337
1539787475;14,1717
1539790550;14,2327
1539793625;10,3907
1539796700;9,4067
1539799775;11,2857
1539802850;17,3157
1539805925;18,4637
1539809000;10,8937
1539812075;9,7717
1539815150;9,9957
1539818225;9,7007
1539821300;10,2377
1539824375;9,8967
1539827450;9,7127
1539830525;9,9607
1539833600;9,2187
1539836675;10,1497
1539839750;10,8347
1539842825;9,5567
1539845900;10,5097
1539848975;8,9837
1539852050;10,7377
1539855125;10,2437
1539858200;9,1597
1539861275;9,3547
1539864350;10,1537
1539867425;9,9077
1539870500;9,6027
1539873575;12,8637
1539876650;18,5987
1539879725;19,2587
1539882800;9,5147
1539885875;9,7577
1539888950;9,1707
1539892025;9,8757
1539895100;9,4157
1539898175;10,0507
1539901250;10,6917
1539904325;10,6367
1539907400;9,9607
1539910475;11,0497
1539913550;10,4967
1539916625;9,6227
1539919700;9,5787
1539922775;9,7537
1539925850;9,8137
1539928925;10,0567
1539932000;10,4437
1539935075;9,8187
1539938150;9,9627
1539941225;9,8597
1539944300;9,7717
1539947375;12,3147
1539950450;18,9707
1539953525;19,4447
1539956600;13,0757
1539959675;10,0027
1539962750;10,5977
1539965825;10,1107
1539968900;9,6727
1539971975;10,3667
1539975050;9,7517
1539978125;9,8227
1539981200;10,1627
1539984275;10,9077
1539987350;9,8757
1539990425;9,5637
1539993500;9,5727
1539996575;9,9447
1539999650;10,0437
1540002725;10,1677
1540005800;12,0997
1540008875;14,9537
1540011950;13,2647
1540015025;18,8027
1540018100;19,7087
1540021175;23,2457
1540024250;32,3487
1540027325;33,3967
1540030400;26,9497
1540033475;11,1587
1540036550;10,3977
1540039625;10,3427
1540042700;10,3947
1540045775;9,8617
1540048850;10,4897
1540051925;9,8247
1540055000;9,9037
1540058075;10,7387
1540061150;9,5297
1540064225;9,4077
1540067300;10,7527
1540070375;10,0497
1540073450;9,7267
1540076525;9,1187
1540079600;9,6147
1540082675;10,6967
1540085750;10,5917
1540088825;9,8957
1540091900;10,0957
1540094975;10,2427
1540098050;17,8547
1540101125;19,6607
1540104200;14,3317
1540107275;9,9007
1540110350;9,8697
1540113425;9,5137
1540116500;9,6147
1540119575;10,9037
1540122650;9,5797
1540125725;9,8957
1540128800;10,3637
1540131875;9,9547
1540134950;9,6257
1540138025;9,5707
1540141100;9,7667
1540144175;9,4817
1540147250;9,8587
1540150325;9,5607
1540153400;10,2567
1540156475;9,8697
1540159550;9,8677
1540162625;9,5237
