Date: 2020-05-07 15:20:16

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,9457
1539443075;9,9207
1539446150;9,1187
1539449225;10,9567
1539452300;10,3607
1539455375;9,6187
1539458450;10,3177
1539461525;9,9047
1539464600;9,6017
1539467675;9,7977
1539470750;9,4187
1539473825;9,3227
1539476900;9,7727
1539479975;9,8497
1539483050;8,8337
1539486125;9,7527
1539489200;9,5227
1539492275;9,5117
1539495350;10,6467
1539498425;9,4257
1539501500;10,4047
1539504575;12,3767
1539507650;12,7037
1539510725;12,9547
1539513800;9,9007
1539516875;9,6187
1539519950;9,4767
1539523025;10,7447
1539526100;9,5057
1539529175;10,1207
1539532250;9,7587
1539535325;10,0237
1539538400;9,7217
1539541475;9,8257
1539544550;9,8587
1539547625;9,7227
1539550700;10,5117
1539553775;9,9457
1539556850;9,5617
1539559925;9,7977
1539563000;9,8977
1539566075;10,1117
1539569150;9,7687
1539572225;9,8127
1539575300;11,8037
1539578375;10,6027
1539581450;11,7417
1539584525;12,0487
1539587600;9,5667
1539590675;9,3157
1539593750;9,2327
1539596825;10,2607
1539599900;9,5187
1539602975;9,6587
1539606050;9,8167
1539609125;10,6837
1539612200;10,1557
1539615275;9,3547
1539618350;10,1557
1539621425;9,9527
1539624500;10,2537
1539627575;10,7017
1539630650;9,0627
1539633725;10,1947
1539636800;9,5297
1539639875;10,2587
1539642950;10,2477
1539646025;9,5687
1539649100;10,0077
1539652175;12,6967
1539655250;16,7607
1539658325;15,7447
1539661400;10,7367
1539664475;9,6977
1539667550;10,1507
1539670625;9,8497
1539673700;9,2657
1539676775;10,3567
1539679850;9,4147
1539682925;8,9847
1539686000;10,3457
1539689075;9,3597
1539692150;11,3247
1539695225;9,7707
1539698300;9,7157
1539701375;9,7227
1539704450;9,9967
1539707525;9,3207
1539710600;9,4037
1539713675;10,2647
1539716750;10,3177
1539719825;10,2467
1539722900;10,2057
1539725975;12,0767
1539729050;16,2297
1539732125;15,8887
1539735200;9,7127
1539738275;10,1547
1539741350;9,2147
1539744425;9,3547
1539747500;9,7227
1539750575;10,9057
1539753650;10,3527
1539756725;9,6107
1539759800;9,7497
1539762875;9,0287
1539765950;11,0167
1539769025;9,3287
1539772100;9,3837
1539775175;10,4987
1539778250;9,5217
1539781325;9,7017
1539784400;10,4637
1539787475;11,3277
1539790550;12,6407
1539793625;9,5017
1539796700;9,6547
