Date: 2020-05-07 15:24:52

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,6077
1539443075;9,8057
1539446150;10,0987
1539449225;10,8447
1539452300;10,0497
1539455375;10,1617
1539458450;8,7907
1539461525;9,9637
1539464600;9,3847
1539467675;10,7317
1539470750;10,5617
1539473825;9,6287
1539476900;10,3937
1539479975;10,3497
1539483050;9,6127
1539486125;9,4657
1539489200;9,3817
1539492275;9,5137
1539495350;9,1697
1539498425;9,3647
1539501500;10,7607
1539504575;10,2427
1539507650;13,4627
1539510725;13,5127
1539513800;9,8477
1539516875;10,3147
1539519950;11,1807
1539523025;9,3667
1539526100;9,5757
1539529175;10,1187
1539532250;10,7087
1539535325;9,1577
1539538400;9,2747
1539541475;10,3417
1539544550;10,0597
1539547625;9,9707
1539550700;9,7547
1539553775;10,1137
1539556850;9,3547
1539559925;9,5297
1539563000;10,0037
1539566075;9,6657
1539569150;9,3267
1539572225;10,4587
1539575300;9,3297
1539578375;10,3087
1539581450;13,4477
1539584525;12,6017
1539587600;9,3277
1539590675;9,9967
1539593750;9,5577
1539596825;9,6567
1539599900;10,7087
1539602975;10,6947
1539606050;10,2187
1539609125;9,5507
1539612200;9,9097
1539615275;9,3297
1539618350;10,6427
1539621425;10,0497
1539624500;10,4997
1539627575;10,5017
1539630650;9,7997
1539633725;9,3667
1539636800;9,6017
1539639875;9,7127
1539642950;10,0007
1539646025;10,5857
1539649100;9,4297
1539652175;11,0597
1539655250;14,1887
1539658325;13,7197
1539661400;10,0137
1539664475;9,7017
1539667550;10,5597
1539670625;10,0717
1539673700;9,5997
1539676775;9,1877
1539679850;9,3137
1539682925;9,6567
1539686000;9,9047
1539689075;9,7547
1539692150;9,6787
1539695225;10,0667
1539698300;9,3047
1539701375;9,6697
1539704450;9,5627
1539707525;10,4077
1539710600;9,9087
1539713675;8,8907
1539716750;10,0537
1539719825;10,7987
1539722900;9,7227
1539725975;9,5557
1539729050;16,5047
1539732125;16,2407
1539735200;9,5187
1539738275;9,8747
1539741350;10,2407
1539744425;10,1597
1539747500;10,5017
1539750575;9,8037
1539753650;9,6077
1539756725;10,5987
1539759800;10,2037
1539762875;10,3437
1539765950;11,3437
1539769025;10,9917
1539772100;10,8527
1539775175;9,8047
1539778250;10,4897
1539781325;9,7667
1539784400;11,2747
1539787475;12,8257
1539790550;13,1847
1539793625;10,1067
1539796700;9,7187
1539799775;9,3327
1539802850;13,9617
1539805925;14,5947
1539809000;10,5377
1539812075;9,6087
1539815150;9,8667
1539818225;9,4027
1539821300;9,8737
1539824375;9,4667
1539827450;9,8137
1539830525;9,6647
1539833600;9,3537
1539836675;9,9717
1539839750;10,0927
1539842825;9,7737
1539845900;9,5147
1539848975;9,6967
1539852050;9,6527
1539855125;9,8667
1539858200;10,0417
1539861275;9,6487
1539864350;9,2137
1539867425;9,9477
1539870500;10,3517
1539873575;10,1607
1539876650;16,3787
1539879725;15,2227
1539882800;12,0797
1539885875;9,1317
1539888950;9,3037
1539892025;10,6017
1539895100;10,1427
1539898175;10,0087
1539901250;9,8507
1539904325;9,8447
1539907400;9,4757
1539910475;10,8917
1539913550;11,0647
1539916625;9,5697
1539919700;9,6267
1539922775;9,2717
1539925850;9,7757
1539928925;9,3787
1539932000;10,9397
1539935075;10,1697
1539938150;9,4317
1539941225;9,3747
1539944300;9,3537
1539947375;12,5507
1539950450;21,2457
1539953525;22,1097
1539956600;14,5027
1539959675;10,1067
1539962750;10,2637
1539965825;9,5017
1539968900;10,2457
1539971975;9,9997
1539975050;11,4267
1539978125;9,7217
1539981200;10,1637
1539984275;9,6667
1539987350;9,6117
1539990425;9,2687
1539993500;9,8757
1539996575;9,6007
1539999650;10,8937
1540002725;10,7377
1540005800;9,7757
1540008875;9,7717
1540011950;9,5217
1540015025;9,8667
1540018100;15,6987
1540021175;26,5287
1540024250;35,0187
1540027325;35,9707
1540030400;29,7847
1540033475;12,4837
1540036550;9,7467
1540039625;9,2597
1540042700;10,7467
1540045775;10,8017
1540048850;10,1887
