Date: 2020-05-07 14:53:39

Measuring points
Start X: 207
End X: 264
Start Y: 126
End Y: 144
Z level: 4
Step size: 0
Start angle: 0
Stop angle: 0
Angle step: 0

Frequency;Amplitude
1539440000;9,4277
1539443075;10,5917
1539446150;9,9547
1539449225;9,9527
1539452300;10,3607
1539455375;10,0717
1539458450;10,1227
1539461525;9,9247
1539464600;9,4747
1539467675;9,4037
1539470750;9,4187
1539473825;9,7227
1539476900;9,1577
1539479975;9,8177
1539483050;9,8087
1539486125;9,6127
1539489200;10,8957
1539492275;9,8477
1539495350;9,7267
1539498425;10,3637
1539501500;10,2577
1539504575;9,9527
1539507650;11,2797
1539510725;10,9607
1539513800;9,2147
1539516875;9,3847
1539519950;10,9157
1539523025;9,7107
1539526100;9,8057
1539529175;10,4887
1539532250;9,5627
1539535325;9,3687
1539538400;9,1607
1539541475;9,5577
1539544550;9,9207
1539547625;10,0207
1539550700;10,4077
1539553775;9,6587
1539556850;9,0857
1539559925;10,9967
1539563000;10,2667
1539566075;9,5047
1539569150;9,2607
1539572225;9,6567
1539575300;10,4517
1539578375;10,6027
1539581450;14,6947
1539584525;13,9707
1539587600;10,4887
1539590675;9,8177
1539593750;9,7157
1539596825;9,5047
1539599900;9,7127
1539602975;9,5727
1539606050;10,2017
1539609125;8,9777
1539612200;9,1317
1539615275;10,8037
1539618350;11,2217
1539621425;11,5357
1539624500;10,1007
1539627575;8,7797
1539630650;9,7707
1539633725;9,4207
1539636800;9,7197
1539639875;9,6257
1539642950;10,6857
1539646025;9,6767
1539649100;9,8567
1539652175;11,6617
1539655250;16,4577
1539658325;14,9127
1539661400;9,6037
1539664475;9,9437
1539667550;10,5087
1539670625;10,4517
1539673700;9,3087
1539676775;9,4097
1539679850;9,6697
1539682925;9,2567
1539686000;9,5297
1539689075;11,9297
1539692150;9,8497
1539695225;9,3297
1539698300;9,6077
1539701375;9,6167
1539704450;8,7857
1539707525;9,5817
1539710600;10,8327
1539713675;10,2677
1539716750;10,0207
1539719825;10,1137
1539722900;9,0857
1539725975;12,1517
1539729050;17,2857
1539732125;16,8567
1539735200;9,2767
1539738275;9,6997
1539741350;9,8057
1539744425;9,3297
1539747500;9,6677
1539750575;9,7997
1539753650;9,9457
1539756725;10,0147
1539759800;10,1417
1539762875;9,8457
1539765950;9,2637
1539769025;10,8897
1539772100;9,8027
1539775175;9,7757
1539778250;9,7237
1539781325;10,5127
1539784400;9,1747
1539787475;11,2617
1539790550;12,7097
1539793625;9,1797
1539796700;9,7097
1539799775;10,3117
1539802850;11,4807
1539805925;12,4107
1539809000;9,5787
1539812075;10,3427
1539815150;9,6687
1539818225;9,8617
1539821300;10,2457
1539824375;9,5767
1539827450;10,6617
1539830525;10,3967
1539833600;9,4697
1539836675;10,5607
1539839750;9,4647
1539842825;10,7527
1539845900;9,5197
1539848975;9,8047
1539852050;10,9987
1539855125;10,3027
1539858200;10,1407
1539861275;9,8137
1539864350;9,2137
1539867425;10,3117
1539870500;10,2967
1539873575;9,8167
1539876650;13,0467
1539879725;14,6067
1539882800;9,6667
1539885875;9,7577
1539888950;9,5037
1539892025;10,6987
1539895100;9,9127
1539898175;10,7307
1539901250;9,8077
1539904325;9,5807
1539907400;10,1917
1539910475;9,7117
1539913550;9,3287
1539916625;9,8577
1539919700;9,9167
1539922775;9,7467
1539925850;9,5767
1539928925;9,2797
1539932000;9,8467
1539935075;9,3237
